Schl,District Name,School Name,Subject,Group,Grade,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic,,
000003851,PHILADELPHIA CITY SD,FRANKLIN BENJAMIN HS,Literature,All Students,11,56,0.0,16.1,44.6,39.3,,
000003851,PHILADELPHIA CITY SD,FRANKLIN BENJAMIN HS,Literature,Historically Underperforming,11,56,0.0,16.1,44.6,39.3,,
000006822,PHILADELPHIA CITY SD,FRANKLIN LEARNING CTR,Algebra I,All Students,11,160,5.0,36.3,47.5,11.3,,
000006822,PHILADELPHIA CITY SD,FRANKLIN LEARNING CTR,Algebra I,Historically Underperforming,11,160,5.0,36.3,47.5,11.3,,
000006822,PHILADELPHIA CITY SD,FRANKLIN LEARNING CTR,Biology,All Students,11,135,11.9,33.3,33.3,21.5,,
000006822,PHILADELPHIA CITY SD,FRANKLIN LEARNING CTR,Biology,Historically Underperforming,11,135,11.9,33.3,33.3,21.5,,
000006822,PHILADELPHIA CITY SD,FRANKLIN LEARNING CTR,Literature,All Students,11,124,2.4,57.3,28.2,12.1,,
000006822,PHILADELPHIA CITY SD,FRANKLIN LEARNING CTR,Literature,Historically Underperforming,11,124,2.4,57.3,28.2,12.1,,
000003818,PHILADELPHIA CITY SD,FURNESS HORACE HS,Algebra I,All Students,11,116,3.4,12.1,44.0,40.5,,
000003818,PHILADELPHIA CITY SD,FURNESS HORACE HS,Algebra I,Historically Underperforming,11,116,3.4,12.1,44.0,40.5,,
000003818,PHILADELPHIA CITY SD,FURNESS HORACE HS,Biology,All Students,11,99,1.0,11.1,16.2,71.7,,
000003818,PHILADELPHIA CITY SD,FURNESS HORACE HS,Biology,Historically Underperforming,11,99,1.0,11.1,16.2,71.7,,
000003818,PHILADELPHIA CITY SD,FURNESS HORACE HS,Literature,All Students,11,97,0.0,16.5,33.0,50.5,,
000003818,PHILADELPHIA CITY SD,FURNESS HORACE HS,Literature,Historically Underperforming,11,97,0.0,16.5,33.0,50.5,,
000006527,PHILADELPHIA CITY SD,GEORGE WASHINGTON HS,Algebra I,All Students,11,252,7.1,23.0,42.5,27.4,,
000006527,PHILADELPHIA CITY SD,GEORGE WASHINGTON HS,Algebra I,Historically Underperforming,11,252,7.1,23.0,42.5,27.4,,
000006527,PHILADELPHIA CITY SD,GEORGE WASHINGTON HS,Biology,All Students,11,222,5.4,14.4,30.6,49.5,,
000006527,PHILADELPHIA CITY SD,GEORGE WASHINGTON HS,Biology,Historically Underperforming,11,222,5.4,14.4,30.6,49.5,,
000006527,PHILADELPHIA CITY SD,GEORGE WASHINGTON HS,Literature,All Students,11,206,0.5,37.4,38.8,23.3,,
000006527,PHILADELPHIA CITY SD,GEORGE WASHINGTON HS,Literature,Historically Underperforming,11,206,0.5,37.4,38.8,23.3,,
000007664,PHILADELPHIA CITY SD,GIRARD ACAD MUSIC PROG,Algebra I,All Students,11,58,12.1,62.1,19.0,6.9,,
000007664,PHILADELPHIA CITY SD,GIRARD ACAD MUSIC PROG,Algebra I,Historically Underperforming,11,58,12.1,62.1,19.0,6.9,,
000007664,PHILADELPHIA CITY SD,GIRARD ACAD MUSIC PROG,Biology,All Students,11,58,31.0,50.0,12.1,6.9,,
000007664,PHILADELPHIA CITY SD,GIRARD ACAD MUSIC PROG,Biology,Historically Underperforming,11,58,31.0,50.0,12.1,6.9,,
000007664,PHILADELPHIA CITY SD,GIRARD ACAD MUSIC PROG,Literature,All Students,11,56,7.1,71.4,16.1,5.4,,
000007664,PHILADELPHIA CITY SD,GIRARD ACAD MUSIC PROG,Literature,Historically Underperforming,11,56,7.1,71.4,16.1,5.4,,
000003843,PHILADELPHIA CITY SD,GIRLS HS,Algebra I,All Students,11,235,17.4,53.2,28.5,0.9,,
000003843,PHILADELPHIA CITY SD,GIRLS HS,Algebra I,Historically Underperforming,11,235,17.4,53.2,28.5,0.9,,
000003843,PHILADELPHIA CITY SD,GIRLS HS,Biology,All Students,11,233,13.3,57.1,28.8,0.9,,
000003843,PHILADELPHIA CITY SD,GIRLS HS,Biology,Historically Underperforming,11,233,13.3,57.1,28.8,0.9,,
000003843,PHILADELPHIA CITY SD,GIRLS HS,Literature,All Students,11,230,5.7,86.1,7.8,0.4,,
000003843,PHILADELPHIA CITY SD,GIRLS HS,Literature,Historically Underperforming,11,230,5.7,86.1,7.8,0.4,,
000007229,PHILADELPHIA CITY SD,HILL-FREEDMAN,Algebra I,All Students,11,85,20.0,47.1,28.2,4.7,,
000007229,PHILADELPHIA CITY SD,HILL-FREEDMAN,Algebra I,Historically Underperforming,11,85,20.0,47.1,28.2,4.7,,
000007229,PHILADELPHIA CITY SD,HILL-FREEDMAN,Biology,All Students,11,85,5.9,40.0,44.7,9.4,,
000007229,PHILADELPHIA CITY SD,HILL-FREEDMAN,Biology,Historically Underperforming,11,85,5.9,40.0,44.7,9.4,,
000007229,PHILADELPHIA CITY SD,HILL-FREEDMAN,Literature,All Students,11,86,5.8,64.0,29.1,1.2,,
000007229,PHILADELPHIA CITY SD,HILL-FREEDMAN,Literature,Historically Underperforming,11,86,5.8,64.0,29.1,1.2,,
000003847,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Algebra I,All Students,11,94,0.0,6.4,37.2,56.4,,
000003847,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Algebra I,Historically Underperforming,11,94,0.0,6.4,37.2,56.4,,
000003847,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Biology,All Students,11,89,0.0,5.6,22.5,71.9,,
000003847,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Biology,Historically Underperforming,11,89,0.0,5.6,22.5,71.9,,
000003847,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Literature,All Students,11,86,0.0,14.0,47.7,38.4,,
000003847,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Literature,Historically Underperforming,11,86,0.0,14.0,47.7,38.4,,
000007852,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Algebra I,All Students,11,96,0.0,7.3,45.8,46.9,,
000007852,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Algebra I,Historically Underperforming,11,96,0.0,7.3,45.8,46.9,,
000007852,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Biology,All Students,11,63,0.0,1.6,15.9,82.5,,
000007852,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Biology,Historically Underperforming,11,63,0.0,1.6,15.9,82.5,,
000007852,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Literature,All Students,11,83,0.0,13.3,33.7,53.0,,
000007852,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Literature,Historically Underperforming,11,83,0.0,13.3,33.7,53.0,,
000007855,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Algebra I,All Students,11,85,0.0,12.9,51.8,35.3,,
000007855,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Algebra I,Historically Underperforming,11,85,0.0,12.9,51.8,35.3,,
000007855,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Biology,All Students,11,84,0.0,19.0,27.4,53.6,,
000007855,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Biology,Historically Underperforming,11,84,0.0,19.0,27.4,53.6,,
000007855,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Literature,All Students,11,84,0.0,34.5,35.7,29.8,,
000007855,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Literature,Historically Underperforming,11,84,0.0,34.5,35.7,29.8,,
000008388,PHILADELPHIA CITY SD,KENSINGTON HS,Algebra I,All Students,11,97,1.0,8.2,35.1,55.7,,
000008388,PHILADELPHIA CITY SD,KENSINGTON HS,Algebra I,Historically Underperforming,11,85,1.2,9.4,32.9,56.5,,
000008388,PHILADELPHIA CITY SD,KENSINGTON HS,Biology,All Students,11,95,1.1,4.2,14.7,80.0,,
000008388,PHILADELPHIA CITY SD,KENSINGTON HS,Biology,Historically Underperforming,11,84,1.2,4.8,13.1,81.0,,
000008388,PHILADELPHIA CITY SD,KENSINGTON HS,Literature,All Students,11,95,0.0,7.4,40.0,52.6,,
000008388,PHILADELPHIA CITY SD,KENSINGTON HS,Literature,Historically Underperforming,11,84,0.0,7.1,40.5,52.4,,
000006675,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Algebra I,All Students,11,108,0.0,3.7,31.5,64.8,,
000006675,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Algebra I,Historically Underperforming,11,108,0.0,3.7,31.5,64.8,,
000006675,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Biology,All Students,11,89,0.0,4.5,9.0,86.5,,
000006675,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Biology,Historically Underperforming,11,89,0.0,4.5,9.0,86.5,,
000006675,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Literature,All Students,11,95,0.0,13.7,37.9,48.4,,
000006675,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Literature,Historically Underperforming,11,95,0.0,13.7,37.9,48.4,,
000007811,PHILADELPHIA CITY SD,LANKENAU HS,Algebra I,All Students,11,70,7.1,37.1,48.6,7.1,,
000007811,PHILADELPHIA CITY SD,LANKENAU HS,Algebra I,Historically Underperforming,11,70,7.1,37.1,48.6,7.1,,
000007811,PHILADELPHIA CITY SD,LANKENAU HS,Biology,All Students,11,70,2.9,31.4,40.0,25.7,,
000007811,PHILADELPHIA CITY SD,LANKENAU HS,Biology,Historically Underperforming,11,70,2.9,31.4,40.0,25.7,,
000007811,PHILADELPHIA CITY SD,LANKENAU HS,Literature,All Students,11,70,0.0,74.3,24.3,1.4,,
000007811,PHILADELPHIA CITY SD,LANKENAU HS,Literature,Historically Underperforming,11,70,0.0,74.3,24.3,1.4,,
000003845,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Algebra I,All Students,11,252,0.8,13.1,55.2,31.0,,
000003845,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Algebra I,Historically Underperforming,11,252,0.8,13.1,55.2,31.0,,
000003845,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Biology,All Students,11,246,1.2,11.0,34.6,53.3,,
000003845,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Biology,Historically Underperforming,11,246,1.2,11.0,34.6,53.3,,
000003845,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Literature,All Students,11,239,1.7,27.6,38.1,32.6,,
000003845,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Literature,Historically Underperforming,11,239,1.7,27.6,38.1,32.6,,
000003842,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Algebra I,All Students,11,109,0.0,12.8,52.3,34.9,,
000003842,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Algebra I,Historically Underperforming,11,109,0.0,12.8,52.3,34.9,,
000003842,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Biology,All Students,11,109,0.0,1.8,16.5,81.7,,
000003842,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Biology,Historically Underperforming,11,109,0.0,1.8,16.5,81.7,,
000003842,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Literature,All Students,11,105,0.0,24.8,44.8,30.5,,
000003842,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Literature,Historically Underperforming,11,105,0.0,24.8,44.8,30.5,,
000003808,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Algebra I,All Students,11,106,89.6,10.4,0.0,0.0,,
000003808,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Algebra I,Historically Underperforming,11,106,89.6,10.4,0.0,0.0,,
000003808,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Biology,All Students,11,107,86.9,13.1,0.0,0.0,,
000003808,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Biology,Historically Underperforming,11,107,86.9,13.1,0.0,0.0,,
000003808,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Literature,All Students,11,106,34.0,66.0,0.0,0.0,,
000003808,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Literature,Historically Underperforming,11,106,34.0,66.0,0.0,0.0,,
000007815,PHILADELPHIA CITY SD,MOTIVATION HS,Algebra I,All Students,11,86,2.3,25.6,51.2,20.9,,
000007815,PHILADELPHIA CITY SD,MOTIVATION HS,Algebra I,Historically Underperforming,11,86,2.3,25.6,51.2,20.9,,
000007815,PHILADELPHIA CITY SD,MOTIVATION HS,Biology,All Students,11,84,1.2,17.9,41.7,39.3,,
000007815,PHILADELPHIA CITY SD,MOTIVATION HS,Biology,Historically Underperforming,11,84,1.2,17.9,41.7,39.3,,
000007815,PHILADELPHIA CITY SD,MOTIVATION HS,Literature,All Students,11,87,0.0,51.7,33.3,14.9,,
000007815,PHILADELPHIA CITY SD,MOTIVATION HS,Literature,Historically Underperforming,11,87,0.0,51.7,33.3,14.9,,
000003855,PHILADELPHIA CITY SD,NORTHEAST HS,Algebra I,All Students,11,688,7.3,26.5,37.5,28.8,,
000003855,PHILADELPHIA CITY SD,NORTHEAST HS,Algebra I,Historically Underperforming,11,688,7.3,26.5,37.5,28.8,,
000003855,PHILADELPHIA CITY SD,NORTHEAST HS,Biology,All Students,11,652,6.1,25.5,28.7,39.7,,
000003855,PHILADELPHIA CITY SD,NORTHEAST HS,Biology,Historically Underperforming,11,652,6.1,25.5,28.7,39.7,,
000003855,PHILADELPHIA CITY SD,NORTHEAST HS,Literature,All Students,11,654,1.7,41.4,33.3,23.5,,
000003855,PHILADELPHIA CITY SD,NORTHEAST HS,Literature,Historically Underperforming,11,654,1.7,41.4,33.3,23.5,,
000003857,PHILADELPHIA CITY SD,OVERBROOK HS,Algebra I,All Students,11,83,0.0,2.4,43.4,54.2,,
000003857,PHILADELPHIA CITY SD,OVERBROOK HS,Algebra I,Historically Underperforming,11,83,0.0,2.4,43.4,54.2,,
000003857,PHILADELPHIA CITY SD,OVERBROOK HS,Biology,All Students,11,62,0.0,3.2,11.3,85.5,,
000003857,PHILADELPHIA CITY SD,OVERBROOK HS,Biology,Historically Underperforming,11,62,0.0,3.2,11.3,85.5,,
000003857,PHILADELPHIA CITY SD,OVERBROOK HS,Literature,All Students,11,57,0.0,14.0,42.1,43.9,,
000003857,PHILADELPHIA CITY SD,OVERBROOK HS,Literature,Historically Underperforming,11,57,0.0,14.0,42.1,43.9,,
000006548,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Algebra I,All Students,11,46,0.0,15.2,67.4,17.4,,
000006548,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Algebra I,Historically Underperforming,11,46,0.0,15.2,67.4,17.4,,
000006548,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Biology,All Students,11,43,0.0,9.3,32.6,58.1,,
000006548,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Biology,Historically Underperforming,11,43,0.0,9.3,32.6,58.1,,
000006548,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Literature,All Students,11,45,0.0,42.2,46.7,11.1,,
000006548,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Literature,Historically Underperforming,11,45,0.0,42.2,46.7,11.1,,
000007808,PHILADELPHIA CITY SD,PARKWAY WEST HS,Algebra I,All Students,11,39,2.6,35.9,53.8,7.7,,
000007808,PHILADELPHIA CITY SD,PARKWAY WEST HS,Algebra I,Historically Underperforming,11,39,2.6,35.9,53.8,7.7,,
000007808,PHILADELPHIA CITY SD,PARKWAY WEST HS,Biology,All Students,11,38,2.6,23.7,44.7,28.9,,
000007808,PHILADELPHIA CITY SD,PARKWAY WEST HS,Biology,Historically Underperforming,11,38,2.6,23.7,44.7,28.9,,
000007808,PHILADELPHIA CITY SD,PARKWAY WEST HS,Literature,All Students,11,39,0.0,74.4,23.1,2.6,,
000007808,PHILADELPHIA CITY SD,PARKWAY WEST HS,Literature,Historically Underperforming,11,39,0.0,74.4,23.1,2.6,,
000007782,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Algebra I,All Students,11,90,15.6,47.8,31.1,5.6,,
000007782,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Algebra I,Historically Underperforming,11,90,15.6,47.8,31.1,5.6,,
000007782,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Biology,All Students,11,89,9.0,37.1,36.0,18.0,,
000007782,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Biology,Historically Underperforming,11,89,9.0,37.1,36.0,18.0,,
000007782,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Literature,All Students,11,89,1.1,89.9,6.7,2.2,,
000007782,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Literature,Historically Underperforming,11,89,1.1,89.9,6.7,2.2,,
000007780,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Algebra I,All Students,11,71,0.0,19.7,64.8,15.5,,
000007780,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Algebra I,Historically Underperforming,11,71,0.0,19.7,64.8,15.5,,
000007780,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Biology,All Students,11,71,1.4,31.0,36.6,31.0,,
000007780,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Biology,Historically Underperforming,11,71,1.4,31.0,36.6,31.0,,
000007780,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Literature,All Students,11,70,0.0,51.4,40.0,8.6,,
000007780,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Literature,Historically Underperforming,11,70,0.0,51.4,40.0,8.6,,
000008293,PHILADELPHIA CITY SD,PENN TREATY MS,Algebra I,All Students,11,60,0.0,13.3,51.7,35.0,,
000008293,PHILADELPHIA CITY SD,PENN TREATY MS,Algebra I,Historically Underperforming,11,60,0.0,13.3,51.7,35.0,,
000008293,PHILADELPHIA CITY SD,PENN TREATY MS,Biology,All Students,11,52,0.0,11.5,32.7,55.8,,
000008293,PHILADELPHIA CITY SD,PENN TREATY MS,Biology,Historically Underperforming,11,52,0.0,11.5,32.7,55.8,,
000008293,PHILADELPHIA CITY SD,PENN TREATY MS,Literature,All Students,11,56,0.0,30.4,37.5,32.1,,
000008293,PHILADELPHIA CITY SD,PENN TREATY MS,Literature,Historically Underperforming,11,56,0.0,30.4,37.5,32.1,,
000007850,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Algebra I,All Students,11,65,0.0,33.8,61.5,4.6,,
000007850,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Algebra I,Historically Underperforming,11,65,0.0,33.8,61.5,4.6,,
000007850,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Biology,All Students,11,65,4.6,29.2,38.5,27.7,,
000007850,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Biology,Historically Underperforming,11,65,4.6,29.2,38.5,27.7,,
000007850,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Literature,All Students,11,64,0.0,45.3,51.6,3.1,,
000007850,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Literature,Historically Underperforming,11,64,0.0,45.3,51.6,3.1,,
000008386,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Algebra I,All Students,11,11,0.0,0.0,54.5,45.5,,
000008386,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Algebra I,Historically Underperforming,11,11,0.0,0.0,54.5,45.5,,
000008386,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Biology,All Students,11,7,,,,,,
000008386,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Biology,Historically Underperforming,11,7,,,,,,
000008386,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Literature,All Students,11,9,,,,,,
000008386,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Literature,Historically Underperforming,11,9,,,,,,
000008385,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Algebra I,All Students,11,9,,,,,,
000008385,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Algebra I,Historically Underperforming,11,9,,,,,,
000008385,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Biology,All Students,11,10,,,,,,
000008385,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Biology,Historically Underperforming,11,10,,,,,,
000008385,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Literature,All Students,11,9,,,,,,
000008385,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Literature,Historically Underperforming,11,9,,,,,,
000007813,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Algebra I,All Students,11,125,0.8,9.6,46.4,43.2,,
000007813,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Algebra I,Historically Underperforming,11,125,0.8,9.6,46.4,43.2,,
000007813,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Biology,All Students,11,116,0.0,2.6,15.5,81.9,,
000007813,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Biology,Historically Underperforming,11,116,0.0,2.6,15.5,81.9,,
000007813,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Literature,All Students,11,124,0.0,25.0,46.8,28.2,,
000007813,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Literature,Historically Underperforming,11,124,0.0,25.0,46.8,28.2,,
000003844,PHILADELPHIA CITY SD,ROXBOROUGH HS,Algebra I,All Students,11,118,1.7,6.8,47.5,44.1,,
000003844,PHILADELPHIA CITY SD,ROXBOROUGH HS,Algebra I,Historically Underperforming,11,118,1.7,6.8,47.5,44.1,,
000003844,PHILADELPHIA CITY SD,ROXBOROUGH HS,Biology,All Students,11,117,0.0,6.0,13.7,80.3,,
000003844,PHILADELPHIA CITY SD,ROXBOROUGH HS,Biology,Historically Underperforming,11,117,0.0,6.0,13.7,80.3,,
000003844,PHILADELPHIA CITY SD,ROXBOROUGH HS,Literature,All Students,11,118,0.8,8.5,44.1,46.6,,
000003844,PHILADELPHIA CITY SD,ROXBOROUGH HS,Literature,Historically Underperforming,11,118,0.8,8.5,44.1,46.6,,
000003861,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Algebra I,All Students,11,93,3.2,23.7,57.0,16.1,,
000003861,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Algebra I,Historically Underperforming,11,93,3.2,23.7,57.0,16.1,,
000003861,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Biology,All Students,11,92,3.3,18.5,37.0,41.3,,
000003861,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Biology,Historically Underperforming,11,92,3.3,18.5,37.0,41.3,,
000003861,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Literature,All Students,11,91,0.0,34.1,45.1,20.9,,
000003861,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Literature,Historically Underperforming,11,91,0.0,34.1,45.1,20.9,,
000007245,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Algebra I,All Students,11,75,1.3,2.7,41.3,54.7,,
000007245,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Algebra I,Historically Underperforming,11,74,1.4,2.7,41.9,54.1,,
000007245,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Biology,All Students,11,65,0.0,3.1,10.8,86.2,,
000007245,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Biology,Historically Underperforming,11,64,0.0,3.1,10.9,85.9,,
000007245,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Literature,All Students,11,70,0.0,12.9,35.7,51.4,,
000007245,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Literature,Historically Underperforming,11,69,0.0,13.0,34.8,52.2,,
000007903,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Algebra I,All Students,11,92,4.3,15.2,62.0,18.5,,
000007903,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Algebra I,Historically Underperforming,11,92,4.3,15.2,62.0,18.5,,
000007903,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Biology,All Students,11,75,2.7,14.7,40.0,42.7,,
000007903,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Biology,Historically Underperforming,11,75,2.7,14.7,40.0,42.7,,
000007903,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Literature,All Students,11,86,1.2,30.2,46.5,22.1,,
000007903,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Literature,Historically Underperforming,11,86,1.2,30.2,46.5,22.1,,
000007906,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Algebra I,All Students,11,115,28.7,33.9,33.9,3.5,,
000007906,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Algebra I,Historically Underperforming,11,115,28.7,33.9,33.9,3.5,,
000007906,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Biology,All Students,11,105,19.0,36.2,36.2,8.6,,
000007906,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Biology,Historically Underperforming,11,105,19.0,36.2,36.2,8.6,,
000007906,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Literature,All Students,11,105,11.4,68.6,15.2,4.8,,
000007906,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Literature,Historically Underperforming,11,105,11.4,68.6,15.2,4.8,,
000003859,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Algebra I,All Students,11,87,0.0,13.8,41.4,44.8,,
000003859,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Algebra I,Historically Underperforming,11,87,0.0,13.8,41.4,44.8,,
000003859,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Biology,All Students,11,77,0.0,1.3,24.7,74.0,,
000003859,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Biology,Historically Underperforming,11,77,0.0,1.3,24.7,74.0,,
000003859,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Literature,All Students,11,81,0.0,18.5,33.3,48.1,,
000003859,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Literature,Historically Underperforming,11,81,0.0,18.5,33.3,48.1,,
000007255,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Algebra I,All Students,11,61,0.0,16.4,50.8,32.8,,
000007255,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Algebra I,Historically Underperforming,11,61,0.0,16.4,50.8,32.8,,
000007255,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Biology,All Students,11,57,0.0,7.0,12.3,80.7,,
000007255,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Biology,Historically Underperforming,11,57,0.0,7.0,12.3,80.7,,
000007255,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Literature,All Students,11,59,0.0,22.0,39.0,39.0,,
000007255,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Literature,Historically Underperforming,11,59,0.0,22.0,39.0,39.0,,
