Grade,AUN,Schl,County,District Name,School Name,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
11,126515001,000007850,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA MILITARY ACAD AT ELVERSON,Biology,All Students,36,2.8,16.7,41.7,38.9
11,126515001,000007850,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA MILITARY ACAD AT ELVERSON,Biology,Historically Underperforming,29,3.4,17.2,41.4,37.9
11,126515001,000007850,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA MILITARY ACAD AT ELVERSON,Literature,All Students,38,2.6,47.4,28.9,21.1
11,126515001,000007850,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA MILITARY ACAD AT ELVERSON,Literature,Historically Underperforming,31,3.2,45.2,32.3,19.4
11,126515001,000007813,Philadelphia,PHILADELPHIA CITY SD,RANDOLPH A. PHILIP AVT HS,Algebra I,All Students,71,1.4,7.0,54.9,36.6
11,126515001,000007813,Philadelphia,PHILADELPHIA CITY SD,RANDOLPH A. PHILIP AVT HS,Algebra I,Historically Underperforming,63,0.0,7.9,54.0,38.1
11,126515001,000007813,Philadelphia,PHILADELPHIA CITY SD,RANDOLPH A. PHILIP AVT HS,Biology,All Students,58,1.7,0.0,27.6,70.7
11,126515001,000007813,Philadelphia,PHILADELPHIA CITY SD,RANDOLPH A. PHILIP AVT HS,Biology,Historically Underperforming,51,0.0,0.0,29.4,70.6
11,126515001,000007813,Philadelphia,PHILADELPHIA CITY SD,RANDOLPH A. PHILIP AVT HS,Literature,All Students,63,0.0,23.8,42.9,33.3
11,126515001,000007813,Philadelphia,PHILADELPHIA CITY SD,RANDOLPH A. PHILIP AVT HS,Literature,Historically Underperforming,56,0.0,25.0,37.5,37.5
11,126515001,000003844,Philadelphia,PHILADELPHIA CITY SD,ROXBOROUGH HS,Algebra I,All Students,112,0.0,8.0,52.7,39.3
11,126515001,000003844,Philadelphia,PHILADELPHIA CITY SD,ROXBOROUGH HS,Algebra I,Historically Underperforming,90,0.0,8.9,51.1,40.0
11,126515001,000003844,Philadelphia,PHILADELPHIA CITY SD,ROXBOROUGH HS,Biology,All Students,108,0.0,3.7,16.7,79.6
11,126515001,000003844,Philadelphia,PHILADELPHIA CITY SD,ROXBOROUGH HS,Biology,Historically Underperforming,87,0.0,2.3,14.9,82.8
11,126515001,000003844,Philadelphia,PHILADELPHIA CITY SD,ROXBOROUGH HS,Literature,All Students,107,0.0,18.7,30.8,50.5
11,126515001,000003844,Philadelphia,PHILADELPHIA CITY SD,ROXBOROUGH HS,Literature,Historically Underperforming,86,0.0,16.3,31.4,52.3
11,126515001,000003861,Philadelphia,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Algebra I,All Students,121,2.5,29.8,55.4,12.4
11,126515001,000003861,Philadelphia,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Algebra I,Historically Underperforming,82,1.2,24.4,59.8,14.6
11,126515001,000003861,Philadelphia,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Biology,All Students,115,1.7,22.6,25.2,50.4
11,126515001,000003861,Philadelphia,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Biology,Historically Underperforming,77,2.6,14.3,26.0,57.1
11,126515001,000003861,Philadelphia,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Literature,All Students,115,2.6,40.0,40.9,16.5
11,126515001,000003861,Philadelphia,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Literature,Historically Underperforming,77,1.3,39.0,40.3,19.5
11,126515001,000007245,Philadelphia,PHILADELPHIA CITY SD,SAYRE WILLIAM L MS,Algebra I,All Students,73,1.4,6.8,46.6,45.2
11,126515001,000007245,Philadelphia,PHILADELPHIA CITY SD,SAYRE WILLIAM L MS,Algebra I,Historically Underperforming,55,1.8,9.1,41.8,47.3
11,126515001,000007245,Philadelphia,PHILADELPHIA CITY SD,SAYRE WILLIAM L MS,Biology,All Students,65,0.0,10.8,12.3,76.9
11,126515001,000007245,Philadelphia,PHILADELPHIA CITY SD,SAYRE WILLIAM L MS,Biology,Historically Underperforming,49,0.0,12.2,10.2,77.6
11,126515001,000007245,Philadelphia,PHILADELPHIA CITY SD,SAYRE WILLIAM L MS,Literature,All Students,66,0.0,16.7,36.4,47.0
11,126515001,000007245,Philadelphia,PHILADELPHIA CITY SD,SAYRE WILLIAM L MS,Literature,Historically Underperforming,49,0.0,18.4,32.7,49.0
11,126515001,000007903,Philadelphia,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Algebra I,All Students,83,0.0,4.8,60.2,34.9
11,126515001,000007903,Philadelphia,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Algebra I,Historically Underperforming,61,0.0,4.9,55.7,39.3
11,126515001,000007903,Philadelphia,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Biology,All Students,81,0.0,11.1,33.3,55.6
11,126515001,000007903,Philadelphia,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Biology,Historically Underperforming,61,0.0,8.2,32.8,59.0
11,126515001,000007903,Philadelphia,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Literature,All Students,60,0.0,21.7,40.0,38.3
11,126515001,000007903,Philadelphia,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Literature,Historically Underperforming,45,0.0,22.2,42.2,35.6
11,126515001,000007906,Philadelphia,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Algebra I,All Students,119,21.8,48.7,26.9,2.5
11,126515001,000007906,Philadelphia,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Algebra I,Historically Underperforming,57,19.3,40.4,35.1,5.3
11,126515001,000007906,Philadelphia,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Biology,All Students,117,18.8,48.7,19.7,12.8
11,126515001,000007906,Philadelphia,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Biology,Historically Underperforming,55,14.5,41.8,27.3,16.4
11,126515001,000007906,Philadelphia,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Literature,All Students,116,16.4,68.1,13.8,1.7
11,126515001,000007906,Philadelphia,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Literature,Historically Underperforming,54,14.8,63.0,20.4,1.9
11,126515001,000003859,Philadelphia,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Algebra I,All Students,91,1.1,7.7,36.3,54.9
11,126515001,000003859,Philadelphia,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Algebra I,Historically Underperforming,72,0.0,6.9,31.9,61.1
11,126515001,000003859,Philadelphia,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Biology,All Students,75,2.7,4.0,16.0,77.3
11,126515001,000003859,Philadelphia,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Biology,Historically Underperforming,59,0.0,3.4,15.3,81.4
11,126515001,000003859,Philadelphia,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Literature,All Students,78,2.6,7.7,25.6,64.1
11,126515001,000003859,Philadelphia,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Literature,Historically Underperforming,60,1.7,5.0,20.0,73.3
11,126515001,000007255,Philadelphia,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Algebra I,All Students,42,0.0,2.4,50.0,47.6
11,126515001,000007255,Philadelphia,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Algebra I,Historically Underperforming,36,0.0,0.0,52.8,47.2
11,126515001,000007255,Philadelphia,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Biology,All Students,33,0.0,9.1,27.3,63.6
11,126515001,000007255,Philadelphia,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Biology,Historically Underperforming,27,0.0,3.7,33.3,63.0
11,126515001,000007255,Philadelphia,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Literature,All Students,34,0.0,20.6,38.2,41.2
11,126515001,000007255,Philadelphia,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Literature,Historically Underperforming,30,0.0,16.7,43.3,40.0
11,126515001,000007072,Philadelphia,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Algebra I,All Students,125,11.2,32.0,37.6,19.2
11,126515001,000007072,Philadelphia,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Algebra I,Historically Underperforming,86,9.3,25.6,38.4,26.7
11,126515001,000007072,Philadelphia,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Biology,All Students,116,5.2,14.7,30.2,50.0
11,126515001,000007072,Philadelphia,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Biology,Historically Underperforming,77,3.9,11.7,26.0,58.4
11,126515001,000007072,Philadelphia,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Literature,All Students,114,0.9,41.2,32.5,25.4
11,126515001,000007072,Philadelphia,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Literature,Historically Underperforming,75,0.0,33.3,32.0,34.7
11,126515001,000008331,Philadelphia,PHILADELPHIA CITY SD,THE LINC,Algebra I,All Students,37,0.0,10.8,43.2,45.9
11,126515001,000008331,Philadelphia,PHILADELPHIA CITY SD,THE LINC,Algebra I,Historically Underperforming,35,0.0,11.4,42.9,45.7
11,126515001,000008331,Philadelphia,PHILADELPHIA CITY SD,THE LINC,Biology,All Students,35,0.0,2.9,28.6,68.6
11,126515001,000008331,Philadelphia,PHILADELPHIA CITY SD,THE LINC,Biology,Historically Underperforming,34,0.0,2.9,29.4,67.6
11,126515001,000008331,Philadelphia,PHILADELPHIA CITY SD,THE LINC,Literature,All Students,35,2.9,14.3,40.0,42.9
11,126515001,000008331,Philadelphia,PHILADELPHIA CITY SD,THE LINC,Literature,Historically Underperforming,33,3.0,15.2,39.4,42.4
11,126515001,000008330,Philadelphia,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Algebra I,All Students,116,6.0,28.4,52.6,12.9
11,126515001,000008330,Philadelphia,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Algebra I,Historically Underperforming,68,5.9,23.5,52.9,17.6
11,126515001,000008330,Philadelphia,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Biology,All Students,116,6.0,33.6,45.7,14.7
11,126515001,000008330,Philadelphia,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Biology,Historically Underperforming,68,2.9,33.8,42.6,20.6
11,126515001,000008330,Philadelphia,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Literature,All Students,115,2.6,68.7,22.6,6.1
11,126515001,000008330,Philadelphia,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Literature,Historically Underperforming,68,0.0,66.2,25.0,8.8
11,126515001,000008298,Philadelphia,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Algebra I,All Students,75,4.0,20.0,41.3,34.7
11,126515001,000008298,Philadelphia,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Algebra I,Historically Underperforming,8,,,,
11,126515001,000008298,Philadelphia,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Biology,All Students,59,0.0,13.6,30.5,55.9
11,126515001,000008298,Philadelphia,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Biology,Historically Underperforming,7,,,,
11,126515001,000008298,Philadelphia,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Literature,All Students,54,1.9,37.0,44.4,16.7
11,126515001,000008298,Philadelphia,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Literature,Historically Underperforming,6,,,,
11,126515001,000008329,Philadelphia,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Algebra I,All Students,47,0.0,0.0,42.6,57.4
11,126515001,000008329,Philadelphia,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Algebra I,Historically Underperforming,44,0.0,0.0,45.5,54.5
11,126515001,000008329,Philadelphia,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Biology,All Students,44,0.0,0.0,9.1,90.9
11,126515001,000008329,Philadelphia,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Biology,Historically Underperforming,41,0.0,0.0,7.3,92.7
11,126515001,000008329,Philadelphia,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Literature,All Students,50,0.0,16.0,52.0,32.0
11,126515001,000008329,Philadelphia,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Literature,Historically Underperforming,47,0.0,14.9,53.2,31.9
11,126515001,000008328,Philadelphia,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Algebra I,All Students,52,0.0,7.7,46.2,46.2
11,126515001,000008328,Philadelphia,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Algebra I,Historically Underperforming,43,0.0,4.7,44.2,51.2
11,126515001,000008328,Philadelphia,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Literature,All Students,51,0.0,19.6,41.2,39.2
11,126515001,000008328,Philadelphia,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Literature,Historically Underperforming,42,0.0,19.0,40.5,40.5
11,126515001,000006527,Philadelphia,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Algebra I,All Students,213,6.1,23.0,46.0,24.9
11,126515001,000006527,Philadelphia,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Algebra I,Historically Underperforming,155,6.5,16.8,46.5,30.3
11,126515001,000006527,Philadelphia,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Biology,All Students,195,2.1,17.4,28.7,51.8
11,126515001,000006527,Philadelphia,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Biology,Historically Underperforming,139,2.2,15.1,25.2,57.6
11,126515001,000006527,Philadelphia,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Literature,All Students,189,1.6,43.4,35.4,19.6
11,126515001,000006527,Philadelphia,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Literature,Historically Underperforming,135,2.2,35.6,38.5,23.7
11,126515001,000003860,Philadelphia,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Algebra I,All Students,78,1.3,9.0,57.7,32.1
11,126515001,000003860,Philadelphia,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Algebra I,Historically Underperforming,65,1.5,6.2,58.5,33.8
11,126515001,000003860,Philadelphia,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Biology,All Students,69,0.0,10.1,27.5,62.3
11,126515001,000003860,Philadelphia,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Biology,Historically Underperforming,55,0.0,7.3,25.5,67.3
11,126515001,000003860,Philadelphia,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Literature,All Students,64,0.0,17.2,45.3,37.5
11,126515001,000003860,Philadelphia,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Literature,Historically Underperforming,51,0.0,13.7,47.1,39.2
11,126515001,000003728,Philadelphia,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Algebra I,All Students,1,,,,
11,126515001,000003728,Philadelphia,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Algebra I,Historically Underperforming,1,,,,
11,126515001,000003728,Philadelphia,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Biology,All Students,1,,,,
11,126515001,000003728,Philadelphia,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Biology,Historically Underperforming,1,,,,
11,126515001,000003728,Philadelphia,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Literature,All Students,1,,,,
11,126515001,000003728,Philadelphia,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Literature,Historically Underperforming,1,,,,
11,126510009,000007737,Philadelphia,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Algebra I,All Students,124,3.2,28.2,50.8,17.7
11,126510009,000007737,Philadelphia,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Algebra I,Historically Underperforming,106,2.8,29.2,49.1,18.9
11,126510009,000007737,Philadelphia,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Biology,All Students,124,3.2,21.8,46.8,28.2
11,126510009,000007737,Philadelphia,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Biology,Historically Underperforming,106,2.8,21.7,47.2,28.3
11,126510009,000007737,Philadelphia,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Literature,All Students,124,0.0,57.3,34.7,8.1
11,126510009,000007737,Philadelphia,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Literature,Historically Underperforming,106,0.0,56.6,36.8,6.6
11,126513400,000007647,Philadelphia,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Algebra I,All Students,155,13.5,42.6,29.7,14.2
11,126513400,000007647,Philadelphia,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Algebra I,Historically Underperforming,110,11.8,32.7,36.4,19.1
11,126513400,000007647,Philadelphia,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Biology,All Students,154,17.5,42.2,26.0,14.3
11,126513400,000007647,Philadelphia,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Biology,Historically Underperforming,109,10.1,39.4,31.2,19.3
11,126513400,000007647,Philadelphia,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Literature,All Students,154,7.8,59.7,24.7,7.8
11,126513400,000007647,Philadelphia,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Literature,Historically Underperforming,109,5.5,54.1,29.4,11.0
11,126512960,000007540,Philadelphia,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Algebra I,All Students,139,3.6,24.5,57.6,14.4
11,126512960,000007540,Philadelphia,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Algebra I,Historically Underperforming,114,4.4,21.1,60.5,14.0
11,126512960,000007540,Philadelphia,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Biology,All Students,137,6.6,32.1,43.8,17.5
11,126512960,000007540,Philadelphia,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Biology,Historically Underperforming,113,7.1,31.0,43.4,18.6
11,126512960,000007540,Philadelphia,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Literature,All Students,139,1.4,62.6,32.4,3.6
11,126512960,000007540,Philadelphia,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Literature,Historically Underperforming,114,1.8,59.6,34.2,4.4
11,114514135,000008083,Philadelphia,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Algebra I,All Students,41,2.4,26.8,56.1,14.6
11,114514135,000008083,Philadelphia,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Algebra I,Historically Underperforming,33,3.0,21.2,57.6,18.2
11,114514135,000008083,Philadelphia,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Biology,All Students,41,2.4,22.0,43.9,31.7
11,114514135,000008083,Philadelphia,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Biology,Historically Underperforming,33,3.0,21.2,42.4,33.3
11,114514135,000008083,Philadelphia,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Literature,All Students,41,0.0,68.3,24.4,7.3
11,114514135,000008083,Philadelphia,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Literature,Historically Underperforming,33,0.0,63.6,30.3,6.1
11,192518422,000008126,Philadelphia,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Algebra I,All Students,99,1.0,35.4,55.6,8.1
11,192518422,000008126,Philadelphia,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Algebra I,Historically Underperforming,68,1.5,33.8,54.4,10.3
11,192518422,000008126,Philadelphia,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Biology,All Students,99,4.0,25.3,33.3,37.4
11,192518422,000008126,Philadelphia,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Biology,Historically Underperforming,68,2.9,25.0,30.9,41.2
11,192518422,000008126,Philadelphia,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Literature,All Students,100,3.0,40.0,34.0,23.0
11,192518422,000008126,Philadelphia,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Literature,Historically Underperforming,69,4.3,29.0,36.2,30.4
11,126511530,000008359,Philadelphia,TECH FREIRE CS,TECH FREIRE CS,Algebra I,All Students,104,1.0,14.4,63.5,21.2
11,126511530,000008359,Philadelphia,TECH FREIRE CS,TECH FREIRE CS,Algebra I,Historically Underperforming,93,1.1,9.7,66.7,22.6
11,126511530,000008359,Philadelphia,TECH FREIRE CS,TECH FREIRE CS,Biology,All Students,104,0.0,26.0,42.3,31.7
11,126511530,000008359,Philadelphia,TECH FREIRE CS,TECH FREIRE CS,Biology,Historically Underperforming,93,0.0,24.7,41.9,33.3
11,126511530,000008359,Philadelphia,TECH FREIRE CS,TECH FREIRE CS,Literature,All Students,104,0.0,52.9,37.5,9.6
11,126511530,000008359,Philadelphia,TECH FREIRE CS,TECH FREIRE CS,Literature,Historically Underperforming,93,0.0,50.5,38.7,10.8
11,126519434,000008195,Philadelphia,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Algebra I,All Students,131,1.5,14.5,61.8,22.1
11,126519434,000008195,Philadelphia,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Algebra I,Historically Underperforming,131,1.5,14.5,61.8,22.1
11,126519434,000008195,Philadelphia,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Biology,All Students,130,0.8,18.5,43.8,36.9
11,126519434,000008195,Philadelphia,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Biology,Historically Underperforming,130,0.8,18.5,43.8,36.9
11,126519434,000008195,Philadelphia,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Literature,All Students,127,0.0,45.7,34.6,19.7
11,126519434,000008195,Philadelphia,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Literature,Historically Underperforming,127,0.0,45.7,34.6,19.7
11,120522003,000005261,Pike,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Algebra I,All Students,359,23.4,54.3,18.9,3.3
11,120522003,000005261,Pike,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Algebra I,Historically Underperforming,153,16.3,50.3,25.5,7.8
11,120522003,000005261,Pike,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Biology,All Students,358,34.4,38.3,17.0,10.3
11,120522003,000005261,Pike,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Biology,Historically Underperforming,153,26.8,34.0,19.6,19.6
11,120522003,000005261,Pike,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Literature,All Students,360,17.2,68.3,12.8,1.7
