AUN,AverageDailyMembership(ADM),BasedonInstruction,BasedonTotal,FacilitiesAcquisition&Construction,Federal Revenue,GeneralFundBalance,Instruction,Local Revenue,MV/PIAidRatio,Non-instructional,Other Revenue,OtherFinancingUses,State Revenue,SupportServices,TotalExpenditures,TotalRevenues
125239603,3680.263,12906.71,21845.81,0.0,372531.29,8866064.0,47500092.24,63608245.06,0.3684,1711511.21,0.0,7538814.85,16032630.14,23647890.23,80398308.53,80013406.49
125239652,5790.345,11826.93,17882.34,0.0,4800156.0,432121.0,68482010.0,51043024.0,0.7175,1652295.0,0.0,4285431.0,46719216.0,29125205.0,103544941.0,102562396.0
126510001,700.47,9408.09,14593.11,0.0,1082080.0,1651288.0,6590082.0,9473553.0,0.7239,314691.0,0.0,0.0,124496.0,3317261.0,10222034.0,10680129.0
126510002,571.677,10786.03,16307.5,0.0,728886.0,561467.0,6166124.0,8520735.0,0.7239,105366.0,0.0,0.0,66660.0,3051133.0,9322623.0,9316281.0
126510004,527.41,8681.97,19714.68,215217.0,2643197.0,-44387.0,4578959.0,7889294.0,0.7239,440594.0,0.0,0.0,107621.0,5162949.0,10397719.0,10640112.0
126510005,689.564,6027.22,11189.36,0.0,717251.0,1872518.0,4156151.0,7977387.0,0.7239,14757.0,0.0,1502084.0,38575.0,2042791.0,7715783.0,8733213.0
126510006,644.158,6503.15,13154.79,0.0,1111739.0,3529143.0,4189057.0,5180982.0,0.7239,562701.0,0.0,697585.0,2524193.0,3024419.0,8473762.0,8816914.0
126510007,950.882,7929.45,15757.23,0.0,1555117.0,3124258.0,7539967.0,14747228.0,0.7239,849948.0,0.0,388894.0,218600.0,6204461.0,14983270.0,16520945.0
126510008,470.148,6710.15,13990.95,0.0,856484.0,1371831.0,3154763.0,5606973.62,0.7239,304974.0,0.0,6626.0,113213.0,3111456.0,6577819.0,6576670.62
126510009,505.718,9320.51,18343.65,0.0,1101822.57,633480.0,4713547.37,8138596.71,0.7239,158340.45,0.0,71942.0,161609.67,4332885.47,9276715.29,9402028.95
126510010,793.735,10849.29,17594.76,0.0,998017.42,-627690.0,8611457.31,12992243.48,0.7239,72532.06,0.0,319.0,154326.33,5281268.27,13965576.64,14144587.23
126510011,594.716,6333.17,13786.75,0.0,729286.0,1876733.0,3766436.0,7934998.0,0.7239,319431.0,0.0,1083644.0,69160.0,3029691.0,8199202.0,8733444.0
126510013,856.128,9101.83,21081.96,4951260.0,1135113.0,-2528453.0,7792334.0,12445500.0,0.7239,50912.0,79034.0,1017500.0,93416.0,4236847.0,18048853.0,13753063.0
126510014,814.038,7043.94,13196.86,0.0,1991939.47,2852459.0,5734033.78,9866034.21,0.7239,570137.59,0.0,374763.54,98111.98,4063812.65,10742747.56,11956085.66
126510015,628.15,7316.42,13036.17,0.0,679125.0,2292374.0,4595811.0,8785473.0,0.7239,116702.0,0.0,0.0,105831.0,3476160.0,8188673.0,9570429.0
126510016,180.276,7836.35,14425.36,0.0,214789.0,504119.0,1412705.0,2717753.0,0.7239,82948.0,0.0,0.0,39161.0,1104894.0,2600547.0,2971703.0
126510017,373.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126510019,780.349,7642.55,12792.85,193775.0,917576.14,3492355.0,5963857.97,9965371.66,0.7239,222166.4,0.0,897927.24,76712.0,2705159.77,9982886.38,10959659.8
126510020,5807.159,10934.38,16348.56,0.0,3478445.0,-7917955.0,63497695.0,92576451.0,0.15,542673.0,100000.0,0.0,297616.0,30898348.0,94938716.0,96452512.0
126510021,507.151,8098.58,13412.21,0.0,563760.0,1593679.0,4107201.0,6701425.0,0.7239,0.0,0.0,59169.0,51389.0,2635647.0,6802017.0,7316574.0
126510022,766.349,9816.21,15713.74,0.0,970786.0,2502796.0,7522639.0,11225054.0,0.7239,150433.0,0.0,0.0,205895.0,4369135.0,12042207.0,12401735.0
126510023,1318.811,8745.69,13751.14,0.0,1648663.0,4214000.0,11533914.0,17427118.0,0.7239,180649.0,0.0,0.0,271497.0,6420591.0,18135154.0,19347278.0
126511530,475.766,6010.02,14600.67,0.0,814136.0,1151532.0,2859362.0,6531507.0,0.7239,397860.0,0.0,0.0,88702.0,3689282.06,6946504.06,7434345.0
126511563,400.476,7314.82,11596.27,68918.0,370105.0,1857688.0,2929408.0,5334908.0,0.7239,4203.0,0.0,0.0,15398.0,1641500.0,4644029.0,5720411.0
126511748,572.785,9588.95,14825.09,0.0,714348.0,2171928.0,5492408.0,8007806.0,0.7239,31730.0,0.0,0.0,59883.0,2967452.0,8491590.0,8782037.0
126512039,493.194,7555.18,14164.48,107675.0,865479.0,1547707.0,3726170.0,7051444.0,0.7239,10418.0,0.0,0.0,69148.0,3141576.0,6985839.0,7986071.0
126512674,575.055,7256.49,12736.13,0.0,754181.0,164606.0,4172878.0,7130258.0,0.7239,308371.0,0.0,0.0,10029.0,2842728.0,7323977.0,7894468.0
126512840,1222.443,9650.98,14793.67,0.0,1370448.0,5752109.0,11797771.37,18388121.76,0.7239,621154.51,189474.0,0.0,308188.0,5665488.59,18084414.47,20256231.76
126512850,536.851,6590.92,12898.54,0.0,888477.0,320342.0,3538340.0,6050007.0,0.7239,361384.0,0.0,550140.0,114510.0,2474729.0,6924593.0,7052994.0
126512870,180.282,19344.03,40759.15,0.0,2856373.0,2201321.0,3487381.0,4507140.0,0.7239,361221.0,0.0,0.0,61069.0,3499539.0,7348141.0,7424582.0
126512960,610.379,6043.72,10352.95,0.0,708529.48,2831221.0,3688959.05,7218618.08,0.7239,297278.5,0.0,0.0,160870.4,2332986.58,6319224.13,8088017.96
126512980,576.138,5919.37,13501.5,225783.0,790074.0,440962.0,3410373.0,7533010.0,0.7239,403269.0,0.0,210041.0,69550.0,3529261.0,7778727.0,8392634.0
126512990,490.149,8102.7,13261.8,0.0,705212.0,1171922.0,3971530.0,6204680.0,0.7239,51408.0,0.0,62175.0,117707.0,2415144.0,6500257.0,7027599.0
126513000,258.165,8512.94,13257.01,31428.0,305321.0,378009.0,2197743.0,3065392.0,0.7239,15134.0,0.0,0.0,70994.0,1178192.0,3422497.0,3441707.0
126513020,1040.078,7267.97,13632.94,0.0,1810607.0,1897117.0,7559254.0,12606410.0,0.7239,735372.0,0.0,38492.0,241988.0,5846202.0,14179320.0,14659005.0
126513070,236.032,9902.68,16483.6,0.0,293769.44,182936.0,2337348.57,4101255.5,0.7239,0.0,69735.0,0.0,10144.0,1553309.02,3890657.59,4474903.94
126513100,504.326,8906.89,16694.27,0.0,1421079.0,723997.0,4491978.0,8361886.0,0.7239,938155.0,0.0,0.0,39722.0,2989221.0,8419354.0,9822687.0
126513110,559.844,6543.8,11928.42,0.0,628172.0,-262960.0,3663509.0,6323298.0,0.7239,6416.0,12543.0,0.0,112629.0,3008128.0,6678053.0,7076642.0
126513117,601.697,6359.4,15086.09,0.0,852383.0,595575.0,3826432.0,8119618.0,0.7239,165796.0,0.0,14360.0,97219.0,5070669.0,9077257.0,9069220.0
126513150,1421.675,7029.33,13991.15,0.0,1381384.0,8665740.0,9993429.0,19107061.0,0.7239,561423.0,0.0,34465.0,328831.0,9301553.0,19890870.0,20817276.0
126513160,899.432,7064.07,11514.93,0.0,1028287.04,6031397.0,6353646.69,10927004.29,0.7239,159026.47,0.0,0.0,78770.0,3844221.48,10356894.64,12034061.33
126513190,596.248,7375.87,14424.86,0.0,885473.0,564196.0,4397846.0,7610223.0,0.7239,82945.0,20853.0,12523.0,165611.0,4107477.0,8600791.0,8682160.0
126513210,654.79,7310.76,13560.41,0.0,742748.0,-226776.0,4787015.0,8360638.0,0.7239,0.0,101393.0,63341.0,144096.0,4028865.0,8879221.0,9348875.0
126513230,970.881,5949.16,10342.53,0.0,1072840.0,749970.0,5775927.0,10302602.0,0.7239,143255.0,0.0,0.0,257096.0,4122183.0,10041365.0,11632538.0
126513250,277.038,9007.37,17064.63,0.0,323004.0,897880.0,2495385.0,4896627.0,0.7239,83452.0,0.0,0.0,94964.0,2148714.0,4727551.0,5314595.0
126513270,974.277,7461.37,17559.84,0.0,1549496.0,1292630.0,7269443.0,13978875.0,0.7239,572560.0,1785695.0,2424725.0,228091.0,6841419.0,17108147.0,17542157.0
126513280,1143.321,9129.9,14693.22,0.0,1512852.0,8855322.0,10438404.0,16710966.0,0.7239,158665.0,0.0,0.0,285709.0,6201995.0,16799064.0,18509527.0
126513290,1209.129,10074.02,15579.95,0.0,3267051.0,4571615.0,12180792.0,16485745.0,0.7239,250883.0,0.0,0.0,277353.0,6406491.0,18838166.0,20030149.0
126513380,704.796,6849.5,14243.48,0.0,695373.0,1160311.0,4827500.0,8776572.0,0.7239,152860.0,140135.0,1100052.0,69414.0,3958337.0,10038749.0,9681494.0
126513400,2452.62,7149.11,13727.71,965091.0,2492723.0,8816258.0,17534050.7,32407471.0,0.7239,542495.61,0.0,138842.0,477635.0,14488372.69,33668852.0,35377829.0
126513415,343.255,7729.13,14280.97,0.0,570764.0,44978.0,2653063.0,4669285.0,0.7239,202651.0,0.0,0.0,40034.0,2046299.0,4902013.0,5280083.0
126513420,1480.121,7139.98,12656.23,273072.0,1366777.0,7429908.0,10568030.0,17849389.0,0.7239,672126.0,0.0,94272.0,336218.0,7125249.0,18732749.0,19552384.0
126513440,1562.311,7197.57,15386.75,494608.0,3113454.0,-989192.0,11244840.0,20669226.0,0.7239,1850688.0,211271.0,230603.0,343296.0,10218155.0,24038894.0,24337247.0
126513450,1198.122,5417.36,12139.83,0.0,1377992.0,1720585.0,6490656.0,14966969.0,0.7239,737713.0,0.0,1168315.0,100243.0,6148312.0,14544996.0,16445204.0
126513452,1826.726,8479.46,16813.79,35326.0,3633327.0,248521.0,15489652.0,28218521.0,0.7239,2085966.0,0.0,0.0,69763.0,13103252.0,30714196.0,31921611.0
126513480,1183.084,7769.6,13867.6,0.0,1234890.0,2663967.0,9192084.0,16165870.0,0.7239,118056.0,0.0,0.0,292175.0,7096393.0,16406533.0,17692935.0
126513510,822.665,8645.24,14324.55,221970.0,1085172.0,5399430.0,7112139.0,11077899.0,0.7239,241666.0,0.0,0.0,195763.0,4208533.0,11784308.0,12358834.0
126513734,1289.813,12118.66,19432.04,0.0,3716492.0,3664048.0,15630801.0,21629871.0,0.7239,591765.0,0.0,0.0,166213.0,8841127.0,25063693.0,25512576.0
126514059,199.002,9247.06,16121.29,18254.0,205924.0,-412249.0,1840183.0,2565985.0,0.7239,159816.0,0.0,0.0,24012.0,1189916.0,3208169.0,2795921.0
126514368,94.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126514864,521.568,7852.22,15158.67,48.0,653922.0,716113.0,4095469.0,7814127.0,0.7239,315729.0,0.0,8274.0,95807.0,3486757.0,7906277.0,8563856.0
126515001,203604.8,11638.8,17050.44,2177363.49,273375553.0,103567244.0,2369715188.0,1580757868.0,0.7239,20736664.34,408958.1,300793696.4,1648668268.0,778129029.6,3471551942.0,3503210647.0
126515492,298.277,9209.22,16441.37,3775.0,326677.0,-702449.0,2746900.0,4010490.0,0.7239,240468.0,0.0,6456.0,39940.0,1906485.0,4904084.0,4377107.0
126515691,998.669,10007.53,15325.13,389462.0,1180099.0,6206658.0,9994214.0,15012386.0,0.7239,51115.5,221931.0,59188.0,92429.0,4810749.5,15304729.0,16506845.0
126516457,832.327,9922.7,14900.27,0.0,1013847.0,2072097.0,8258934.0,11248779.0,0.7239,59462.0,0.0,0.0,88082.0,4083503.0,12401899.0,12350708.0
126516724,291.125,8125.57,17237.11,0.0,167929.0,-166274.0,2365558.0,3948084.0,0.7239,35681.0,718586.0,83978.0,39130.0,2532936.0,5018153.0,4873729.0
126517286,775.548,11508.74,16600.64,0.0,1698328.0,1894537.0,8925579.0,10734836.0,0.7239,724072.0,0.0,0.0,114930.0,3224945.0,12874596.0,12548094.0
126517442,747.878,7979.1,12894.52,0.0,1066152.0,1050859.0,5967392.0,9630245.0,0.7239,482707.0,0.0,0.0,76935.0,3193427.0,9643526.0,10773332.0
126517643,219.947,11650.28,20651.93,0.0,227931.0,202083.0,2562444.0,3491560.0,0.7239,102028.0,1000000.0,0.0,28453.0,1877858.0,4542330.0,4747944.0
126518004,622.223,6776.2,12533.61,0.0,791715.0,-444693.0,4216306.0,7768978.0,0.7239,112060.0,0.0,72642.0,10500.0,3397692.0,7798700.0,8571193.0
126518118,518.57,8938.15,14331.64,0.0,699332.0,924610.0,4635055.0,7005464.0,0.7239,9564.0,0.0,0.0,9409.0,2787340.0,7431959.0,7714205.0
126518547,711.905,9764.54,14950.15,0.0,1137819.0,2250944.0,6951426.0,9889120.0,0.7239,184126.0,0.0,0.0,84083.0,3507536.0,10643088.0,11111022.0
126518795,600.54,10546.88,15366.99,0.0,1090959.0,1273310.0,6333826.0,8651923.0,0.7239,340532.0,0.0,0.0,29035.0,2554135.0,9228493.0,9771917.0
126519392,756.649,9339.41,19609.34,2959141.0,1533147.0,8137626.0,7066656.0,10561230.0,0.7239,138086.0,0.0,0.0,79770.0,4673502.0,14837385.0,12174147.0
126519433,546.656,9073.1,13842.07,0.0,650545.0,2222052.0,4959863.0,7106125.0,0.7239,36393.0,0.0,0.0,61178.0,2570594.0,7566850.0,7817848.0
126519434,437.643,11949.49,21186.68,0.0,2494235.0,1382676.0,5229612.0,7709076.0,0.7239,204931.0,0.0,0.0,364838.0,3837660.0,9272203.0,10568149.0
126519476,744.678,6891.57,12352.81,401623.0,754377.0,2713274.0,5132004.0,9801335.0,0.7239,159360.0,84122.0,2534.0,66271.0,3503346.0,9198867.0,10706105.0
126519644,742.268,10134.11,15178.65,0.0,1392277.0,1867857.0,7522228.0,10067734.0,0.7239,495590.0,0.0,0.0,100113.0,3248809.0,11266627.0,11560124.0
127040002,765.643,6688.84,15836.95,43883.3,183884.06,5426807.0,5121265.52,11736700.17,0.8058,296120.54,0.0,2250000.0,201816.42,4414179.86,12125449.22,12122400.65
127040503,1216.017,11449.09,40712.43,0.0,1304689.61,-551666.0,13922285.77,7102898.34,0.7909,431847.44,26165000.0,28137669.25,14739131.4,7015208.65,49507011.11,49311719.35
127040703,2797.974,10639.38,18160.1,372423.02,953402.46,591645.0,29768719.5,26897477.99,0.6022,977837.49,501537.2,5875882.62,20601279.75,13816613.57,50811476.2,48953697.4
127041203,2075.364,8062.24,15936.61,0.0,607658.31,4685101.0,16732081.48,21279596.32,0.537,895212.87,11581.28,2977534.74,11393305.3,12469428.71,33074257.8,33292141.21
127041307,296.497,11740.74,19932.13,13500.0,281613.0,754907.0,3481093.87,4337554.35,0.6251,100131.07,0.0,1884.04,1302742.75,2313208.77,5909817.75,5921910.1
127041503,1810.181,9574.86,16428.88,795799.55,1475585.1,5084134.0,17332230.27,8775399.62,0.7807,726570.51,32020.37,1957065.08,19505446.74,8927586.82,29739252.23,29788451.83
127041603,2401.037,9006.24,15965.75,6865.75,550717.61,5106656.0,21624315.64,20440207.31,0.5882,1208606.45,0.0,4659042.9,17791752.0,10835531.26,38334362.0,38782676.92
127042003,2359.904,9619.25,15429.11,0.0,633564.58,325081.0,22700499.36,20045918.52,0.5151,1027227.48,0.0,2261915.48,15839768.78,10421570.03,36411212.35,36519251.88
127042853,1410.309,10059.83,16846.67,149739.09,508484.82,6046250.0,14187463.6,9876160.13,0.6145,605996.5,11539.0,2026960.61,13232771.17,6788852.5,23759012.3,23628955.12
127043430,10681.594,9259.49,13488.89,2620560.56,3519929.08,90738078.0,98906157.16,163983924.3,0.8058,402080.02,23389.35,0.0,1119187.9,42154067.63,144082865.4,168646430.6
127044103,2191.616,11163.5,18817.62,2686.0,390772.81,5093761.0,24466104.15,20442325.45,0.5415,997661.75,8757.85,3278907.04,19091035.55,12495648.32,41241007.26,39932891.66
127045303,378.558,9532.68,14637.27,0.0,234695.01,3777159.0,3608673.54,1145690.81,0.8058,70201.11,0.0,205532.0,4524744.64,1656649.13,5541055.78,5905130.46
127045653,1437.33,10556.59,17269.35,5237.0,828272.55,5402978.0,15173299.8,7648303.9,0.7512,695353.91,0.0,1749612.42,17036601.05,7198256.03,24821759.16,25513177.5
127045853,1492.435,9513.4,16862.59,70485.0,481860.56,1785148.0,14198123.68,10813236.97,0.6335,583512.8,164982.51,2353219.86,13887397.31,7960984.06,25166325.4,25347477.35
127046517,568.275,7482.76,15679.01,1512095.01,416609.59,3571282.0,4252263.64,8709047.22,0.6022,179822.03,491346.11,28182.81,64443.29,2937627.93,8909991.42,9681446.21
127046903,792.022,13633.54,22259.04,0.0,629361.87,1641312.0,10798060.61,5722992.1,0.7039,391727.73,179759.0,1236314.29,10645036.89,5203544.21,17629646.84,17177149.86
127047404,1045.45,12571.08,22722.4,617388.65,199852.89,5196697.0,13142435.71,9082929.79,0.5727,697365.05,0.0,1425355.53,14534014.84,7872588.57,23755133.51,23816797.52
127049303,724.98,11980.68,19437.84,65018.0,129483.03,2168650.0,8685750.08,4677712.97,0.6691,297281.05,0.0,601990.91,9228956.4,4442004.54,14092044.58,14036152.4
128030603,1234.751,11819.13,20243.26,175363.0,556740.23,10071448.0,14593681.52,8577138.16,0.7358,475825.51,0.0,1730103.13,14699267.37,8020413.43,24995386.59,23833145.76
128030852,5437.259,11099.85,18276.94,525785.76,4579090.36,11286766.0,60352760.89,38508348.55,0.6797,1317356.23,4156.0,10370001.73,56334485.45,26810562.26,99376466.87,99426080.36
128033053,1917.295,9275.21,16816.3,0.0,405252.73,6741675.0,17783320.35,17824760.56,0.5786,646441.36,4417.1,4116064.5,13263374.73,9695975.61,32241801.82,31497805.12
128034503,751.842,11899.31,19426.66,0.0,278147.43,5577644.0,8946397.5,7028839.47,0.6807,480680.16,15949.08,684259.63,7719198.74,4494439.54,14605776.83,15042134.72
128034607,394.853,11406.35,23588.73,685000.0,139775.36,235715.0,4503833.05,7292456.83,0.667,31899.94,0.0,114959.91,1577789.59,3978386.08,9314078.98,9010021.78
128321103,1535.155,13041.68,21908.91,0.0,961472.8,8476232.0,20021002.9,13805329.09,0.6453,919668.21,0.0,2659802.0,17126636.66,10033099.1,33633572.21,31893438.55
128323303,866.009,11055.39,18846.15,0.0,287899.45,5111563.0,9574070.32,6885376.88,0.7062,391710.73,0.0,1476142.74,9500968.04,4879007.49,16320931.28,16674244.37
128323703,2856.392,12278.81,18940.21,0.0,851906.93,7579678.0,35073080.94,35106778.11,0.5013,1109302.89,0.0,3214288.6,18844145.51,14703979.06,54100651.49,54802830.55
128324207,213.181,18297.23,28889.55,216558.59,339456.2,1023083.0,3900621.99,4728620.51,0.6354,11061.55,11981.15,354756.96,1386957.67,1675703.32,6158702.41,6467015.53
128325203,1283.704,11412.64,19508.95,0.0,1227490.42,1618865.0,14650450.64,7901923.57,0.6623,550918.98,0.0,1256084.55,15995409.26,8586258.35,25043712.52,25124823.25
128326303,808.297,13639.69,23243.54,0.0,507224.91,2944624.0,11024919.09,5097240.89,0.7374,489592.36,0.0,1888396.43,12036094.76,5384779.16,18787687.04,17640560.56
128327303,853.158,12881.69,22140.93,20474.0,939222.56,7405677.0,10990116.76,3796292.43,0.7404,331806.7,0.0,887678.11,14129830.42,6659637.83,18889713.4,18865345.41
128328003,1040.828,12586.73,20669.64,0.0,803054.27,7351136.0,13100621.98,6353245.0,0.71,400628.64,0.0,1561754.81,14783191.03,6450539.06,21513544.49,21939490.3
129540803,2642.221,9048.93,16608.12,107024.2,654019.2,7706972.0,23909284.05,25252883.39,0.5392,1156776.98,65308.11,4340483.83,17418691.21,14368749.19,43882318.25,43390901.91
129544503,1047.572,10590.62,17946.48,74497.52,761065.87,4275531.0,11094435.56,5655074.54,0.7799,527101.5,85.0,1024258.46,12393544.63,6079941.77,18800234.81,18809770.04
129544703,1212.768,9966.19,16607.85,18471.0,436736.03,2899656.0,12086681.47,8534526.54,0.7141,486928.22,0.0,2027270.87,9869037.93,5522119.76,20141471.32,18840300.5
129544907,242.912,8715.23,15884.05,0.0,219286.0,893475.0,2117033.0,3583885.0,0.6936,128154.0,0.0,58253.0,46730.0,1554986.0,3858426.0,3849901.0
129545003,2041.443,8930.03,14672.83,0.0,866322.79,6512292.0,18230154.38,12864793.16,0.6998,814017.04,20000.0,1946740.0,16529810.97,8962831.46,29953742.88,30280926.92
129546003,1639.933,8760.47,15941.56,1841086.32,507891.14,5038623.0,14366580.02,11928580.69,0.649,507236.99,0.0,2043758.95,12234222.44,7384433.24,26143095.52,24670694.27
129546103,2531.462,10676.58,16866.87,0.0,1059849.06,-902670.0,27027352.87,17901681.05,0.6936,990425.82,1524128.18,1441648.5,22208181.17,13238406.43,42697833.62,42693839.46
129546803,774.999,8864.14,14003.42,0.0,313211.22,4427616.0,6869703.03,5615087.31,0.6874,172575.57,1374.0,1237309.83,5776661.89,2573050.27,10852638.7,11706334.42
129546907,347.03,11303.71,26081.91,1476053.63,262215.0,1022824.0,3922726.43,7553301.01,0.6727,32084.23,0.0,64411.64,1598529.16,3555930.66,9051206.59,9414045.17
129547203,1179.741,9684.06,14819.78,0.0,914598.04,4028100.0,11424686.43,5063233.2,0.8415,341889.63,34898.5,1382191.51,12118783.39,4334736.25,17483503.82,18131513.13
129547303,1195.139,9708.91,17316.51,0.0,375948.21,6404288.0,11603501.27,9119071.67,0.6693,469522.47,151583.35,1587022.94,11082936.33,7035587.57,20695634.25,20729539.56
129547603,2209.001,8557.65,14557.56,112530.36,980030.66,4956132.0,18903861.14,16670087.86,0.632,491896.86,1225252.73,3323673.72,13564171.58,9325700.34,32157662.42,32439542.83
129547803,919.966,8314.08,13794.67,0.0,407863.69,2155157.0,7648674.02,6020716.53,0.6104,351822.56,0.0,913045.33,7661827.67,3777082.98,12690624.89,14090407.89
129548803,1071.234,10739.3,15916.93,0.0,416308.68,5038403.0,11504297.96,4494791.37,0.7475,346374.65,0.0,306990.98,11172513.33,4893095.54,17050759.13,16083613.38
133513315,914.053,8525.85,16181.59,13429.0,2160018.0,4413260.0,7793075.0,13843898.0,0.7239,1039006.0,0.0,365.0,41470.0,5944953.0,14790828.0,16045386.0
139481451,449.441,6752.75,12579.42,189793.96,287238.0,1624459.0,3034964.78,5464651.23,0.485,42835.38,0.0,0.0,65664.67,2386112.46,5653706.58,5817553.9
141019741,250.923,8209.03,13916.71,0.0,105601.0,748187.0,2059834.0,3453544.0,0.4379,11459.0,1708.0,0.0,27831.0,1420730.0,3492023.0,3588684.0
147513703,945.433,5883.22,10895.93,0.0,1069014.0,4738080.0,5562189.0,11834408.0,0.7239,150784.0,0.0,0.0,89180.0,4588402.0,10301375.0,12992602.0
151514721,878.441,9631.53,15387.98,0.0,1099207.0,2321368.0,8460734.0,12532071.0,0.7239,166121.0,0.0,0.0,216344.0,4890580.0,13517435.0,13847622.0
160028259,877.355,9695.77,17978.35,0.0,484202.0,1576495.0,8506628.0,15698200.0,0.57,171182.0,0.0,0.0,155158.0,7095587.0,15773397.0,16337560.0
168513758,526.233,8577.58,14340.53,0.0,881061.0,575460.0,4513806.0,7286594.0,0.7239,338967.0,107162.0,0.0,49806.0,2693685.0,7546458.0,8324623.0
172510793,359.208,9606.96,15372.51,0.0,421762.0,172407.0,3450898.0,4849981.0,0.7239,37967.0,0.0,4450.0,86410.0,2028615.0,5521930.0,5358153.0
173515368,744.319,11145.32,17299.3,2815.0,948751.0,911372.0,8295677.0,11005126.0,0.7239,72715.0,970979.0,30899.0,162219.0,4474093.0,12876199.0,13087075.0
175390169,760.089,6380.41,11278.52,0.0,743621.22,5663768.0,4849678.39,9693334.08,0.7716,388467.94,0.0,20407.0,163102.3,3314129.03,8572682.36,10600057.6
177518712,271.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181519176,420.051,11035.94,20583.21,0.0,847245.0,988555.0,4635658.0,8047841.0,0.7239,105280.0,0.0,0.0,5440.0,3905061.0,8645999.0,8900526.0
182514568,687.533,6575.0,12015.87,0.0,821852.0,4656325.0,4520531.0,9288016.0,0.7239,62486.0,0.0,0.0,148927.0,3678292.0,8261309.0,10258795.0
185515523,792.736,8899.68,15878.99,0.0,1337299.08,2040872.0,7055094.0,11236550.62,0.7239,817425.0,598165.0,112846.0,193178.6,4602479.0,12587844.0,13365193.3
188392660,309.603,8462.1,14697.43,0.0,221017.42,852797.0,2619891.96,4294264.2,0.4203,40408.53,0.0,20256.18,37705.07,1869810.26,4550366.93,4552986.69
189670676,784.699,7099.18,14198.91,0.0,595993.53,2029454.0,5570721.84,10592965.31,0.6538,15448.95,0.0,219929.16,97449.99,5335773.88,11141873.83,11286408.83
192518422,384.346,19140.46,40636.84,419340.0,1113563.0,4853770.0,7356561.0,13965619.0,0.7239,214725.0,42061.0,0.0,239903.0,7627982.0,15618608.0,15361146.0
197010542,218.806,7244.71,12274.44,52819.0,97930.0,820168.0,1585186.0,2928679.0,0.3654,35577.0,0.0,156130.0,10026.0,856010.0,2685722.0,3036635.0
199025446,666.189,10241.46,19012.6,0.0,348751.0,2565198.0,6822745.0,12952896.0,0.3101,225822.0,0.0,921136.0,50561.0,4696282.0,12665985.0,13352208.0
