AUN,AverageDailyMembership(ADM),BasedonInstruction,BasedonTotal,FacilitiesAcquisition&Construction,Federal Revenue,GeneralFundBalance,Instruction,Local Revenue,MV/PIAidRatio,Non-instructional,Other Revenue,OtherFinancingUses,State Revenue,SupportServices,TotalExpenditures,TotalRevenues
127043430,10409.142,8850.69,12756.38,141922,3180688.79,65636414,92128041.86,146565448.8,0.8095,347676.77,23854.96,159953.51,1116782.76,40005335.69,132782929.8,150886775.3
127044103,2159.789,10868.47,18475.93,606.45,401829.18,6401896,23473597.88,19924329.46,0.5575,960384.22,3917.35,3231724.44,18885421.9,12237802.86,39904115.85,39215497.89
127045303,388.54,9249.92,13389.57,0,231867,3413084,3593964.68,1157483.67,0.8095,36319,0,207361.83,4520426.02,1364739.86,5202385.37,5909776.69
127045653,1451.327,9686.36,16270.13,0,764594.91,4726332,14058069.83,7096029.15,0.7625,652664.39,0,1657097.83,16449946.06,7245452.07,23613284.12,24310570.12
127045853,1484.828,9296,16927.39,0,484342.72,1608806,13802964.34,10068840.51,0.6334,533674.69,0,3333485.86,13649478.92,7464137.67,25134262.56,24202662.15
127046517,561.13,7073.08,12839.25,683094.38,214109.76,2809842,3968918.83,7701517.79,0.6057,2343.28,0,1000,80821.6,2549133.11,7204489.6,7996449.15
127046903,781.047,13836.38,21700.28,0,577936.05,1972229,10806865.03,5504400.93,0.704,406074.24,0,1221664.53,10291233.5,4514332.12,16948935.92,16373570.48
127047404,1048.581,12403.37,21732.35,136503,254491,5137926,13005934,8713455,0.5794,613545,1900,1405023,14471460,7627120,22788125,23441306
127049303,768.268,10366.65,17087.66,23034,191831.63,2224980,7964369.16,4350237.67,0.6657,291007.88,0,599541.41,8667772.09,4249948.64,13127901.09,13209841.39
128030603,1272.68,11033.47,18614.61,0,637725.93,11249874,14042079.19,8594185.95,0.7359,448473.12,1201,1742230.02,14131027.54,7457657.27,23690439.6,23364140.42
128030852,5474.59,10820.03,17570.08,411903.77,4116796.69,11237153,59235239.77,38096893.26,0.6581,1356300.69,51141.84,9907113.84,54933871.6,25278403.15,96188961.22,97198703.39
128033053,1922.362,8690.02,15555.93,0,512890.84,7483399,16705356.54,17018743.3,0.5725,610471.32,375,3270235.98,12884277.81,9318059.71,29904123.55,30416286.95
128034503,742.376,11615.76,18598.02,49000,261613.68,5141286,8623260.55,6896426.19,0.6841,448022.13,1800,503057.24,7636073.77,4183384.41,13806724.33,14795913.64
128034607,417.778,10290.19,20116.35,0,132136,539772,4299016.61,7215966.24,0.6543,36422.75,0,22316.78,1406140.69,4046414.06,8404170.2,8754242.93
128321103,1568.379,12214.52,20553.16,0,1070461.76,10383814,19156993.09,13503221.14,0.6536,867207.4,0,2644319,18014150.96,9566631.29,32235150.78,32587833.86
128323303,888.279,10865.32,18016.25,11397.33,288465.4,4714283,9651439.15,6830832.79,0.6828,390660.47,5895.73,1466747,9157611.32,4483208.27,16003452.22,16282805.24
128323703,2866.809,12241.55,18866.32,0,715292.13,6874810,35094171.88,35187515.81,0.4795,1118718.34,4855.46,3665294.63,18799695.7,14207940.96,54086125.81,54707359.1
128324207,201.987,20233.09,31250.88,210596.85,263092.5,713673,4086821.74,4670564.06,0.6288,10857.62,1249.18,356196.31,1614590.88,1647799.09,6312271.61,6549496.62
128325203,1324.373,10529.42,18387.85,0,598403.54,1351466,13944877.27,7865437.22,0.6507,535684.05,13006.78,2093071.22,15877361.57,7778740.04,24352372.58,24354209.11
128326303,846.376,12323.84,20768.18,0,448937.06,4255792,10430600.04,4986953.05,0.7465,551452.91,0,1281165.92,11914689.82,5314472.26,17577691.13,17350579.93
128327303,883.514,12014.45,22186.4,149690.07,915858.99,7369105,10614937.92,3539766.22,0.7413,335028.54,0,1903810.99,13763076,6598528.48,19601996,18218701.21
128328003,1056.909,12589.19,20257,0,773132.02,6948240,13305627.56,6095118.71,0.7106,389151.1,0,1471308.79,14623303.45,6243721.23,21409808.68,21491554.18
129540803,2668.081,8751.59,19585.97,433689.21,582821.33,8198389,23349959.31,24593070.49,0.5322,1139297.84,10069097.77,13872895.16,16643243.74,13461103.88,52256945.4,51888233.33
129544503,1080.039,9733.19,17042.72,99113.07,713517.58,4265996,10512224.92,5431475.06,0.7804,506180.59,700,1206536.57,12200381.75,6082746.11,18406801.26,18346074.39
129544703,1211.994,9384.88,15775.44,137983.4,581873.36,4200827,11374418.88,8620861,0.7026,491508.76,0,1417839.52,9681038.11,5697989.53,19119740.09,18883772.47
129544907,223.393,8780.86,15062.03,0,194756,911441,1961583,3168026,0.7012,54794,15,29436,82379,1318938,3364751,3445176
129545003,1970.831,9309.86,14951.36,1000,895453.02,6199202,18348161.25,12479286.38,0.702,727041.99,0,1787648.91,16166263.74,8602757.44,29466609.59,29541003.14
129546003,1707.106,8025.8,14258.1,1093488.35,519081.58,6511024,13700891.88,11637334.22,0.6339,480115.83,0,2046859.78,11955707.24,7018730.01,24340085.85,24112123.04
129546103,2605.938,9851.64,15394.51,284460,960734.29,-1223536,25672752.37,17265852.92,0.7012,1086342.43,519500,1608299.43,21362576.87,11465281.17,40117135.4,40108664.08
129546803,777.928,8605.95,18431.91,0,307928.62,3573921,6694810.3,5504400.11,0.6449,182946.6,3673460,4843998.84,5465403.06,2616941.05,14338696.79,14951191.79
129546907,334.393,11124.82,23480.85,664460.81,256854.46,659987,3720060.96,6410463.32,0.6659,34874.62,0,64411.64,1458597.3,3368023.05,7851831.08,8125915.08
129547203,1199.035,9724.83,14545.03,0,901794.85,3383857,11660408.16,4877321.87,0.831,324207.55,44300,1265630.27,11563230.76,4189750.12,17439996.1,17386647.48
129547303,1209.715,9293.77,16463.76,211099.31,345409.62,6370383,11242818.34,8692305.44,0.6727,502560.68,0,1652721.26,10725152.96,6307263.48,19916463.07,19762868.02
129547603,2238.179,8142.25,17624.13,670231,395104.05,4999214,18223822.44,16125400.21,0.6149,525837.29,10017570.6,11919428.78,12608806.74,8106637.55,39445957.06,39146881.6
129547803,940.73,8827.66,14266.55,126754.82,201350.98,755257,8304445.7,5833457.81,0.599,362512.62,125000,704538.95,7302034.78,3922722.93,13420975.02,13461843.57
129548803,1077.847,10182.53,16468.39,97199.22,277012.06,6045315,10975214.21,4690924.53,0.7387,431231.37,650421.15,1422225.6,10980430.22,4824537.27,17750407.67,16598787.96
133513315,997.379,6407.13,12549.79,0,1885648,3191940,6390339,12789949,0.7314,821542,0,29078,41869,5275942,12516901,14717466
134677866,471.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139481451,455.438,6208.2,11242.64,7063,236692,1634806,2827449.49,5450384,0.5043,97940,0,59679,28444,2128194.17,5120325.66,5715520
141019741,249.392,7680.76,13132.19,0,105969,694648,1915521,3159940,0.4202,14030,0,4760,27742,1340752,3275063,3293651
147513703,906.815,6170.48,12311.91,834512,991925,2046853,5595487,10379695,0.7314,171973,0,0,88965,4562653,11164625,11460585
151514721,869.804,9225.5,14319.05,0,1030928,1978096,8024373,11482806,0.7314,247423,0,0,220196,4182971,12454767,12733930
160028259,853.935,9263.86,16444.66,0,494689,909507,7910734,14177747,0.5712,157961,0,112583,165153,5861392,14042670,14837589
168513758,520.665,7844.85,13814.88,0,662422,-202705,4084539,6821451,0.7314,0,0,63014,56749,3045369,7192922,7540622
172510793,359.967,8801.21,13256.88,0,300466,298391,3168145,4283165,0.7314,58295,0,5677,86931,1539921,4772038,4670562
173515368,713.63,9529.01,15509.35,0,854332,652346,6800185,9413178,0.7314,40364,0,19515,185592,4207873,11067937,10453102
175390169,734.774,6232.86,10707.52,0,664205.12,3686335,4579744.82,9399816.67,0.7863,429253.84,81455,0,139708.77,2858607.35,7867606.01,10285185.56
177518712,313.477,6978,15262.51,0,475737,257919,2187444,4074815,0.7314,148869,0,0,101598,2448132,4784445,4652150
181519176,308.651,10502.94,16911.2,0,704966,764739,3241743,5282145,0.7314,30203,0,0,4814,1947714,5219660,5991925
182514568,686.025,5734.38,11052.47,0,516957,2636210,3933927,7669366,0.7314,32958,0,190000,138945,3425386,7582271,8325268
185515523,805.471,7305.29,13800.05,23460,1184742,1223257,5884203,10149816,0.7314,806222,46900,1298087,227402,3103569,11115541,11608860
188392660,310.177,8256.38,13962.73,0,181060,815141,2560938,4309239,0.4235,32713,0,33406,17534,1703861,4330918,4507833
189670676,686.482,7047.91,12610.76,0,565124.47,1884918,4838261.17,8679297.8,0.65,19503.31,0,106097.92,90653.66,3693194.58,8657056.98,9335075.93
192518422,1064.601,6114.01,13330.59,112340,1031779,5110784,6508982,13754667,0.7314,193786,0,0,256274,7376656,14191764,15042720
197010542,197.717,7520.7,12475.68,85247,72562,495689,1486970,2682074,0.3573,33940,0,119186,3456,741312,2466655,2758092
199025446,634.706,9281.02,18510.2,0,294622,2200519,5890718,11204887,0.3293,244618,0,948101,53220,4665100,11748537,11552729
