Name,AcademicYearId,AUN,DataElement,DisplayValue
Baden Academy CS,18,127046517,GeneralFundBalance," $2,809,842.00 "
Keystone Oaks SD,18,103025002,GeneralFundBalance," $2,846,497.00 "
Jefferson-Morgan SD,18,101303503,GeneralFundBalance," $2,863,354.00 "
Southmoreland SD,18,107657503,GeneralFundBalance," $2,876,133.00 "
Williamsburg Community SD,18,108079004,GeneralFundBalance," $2,963,769.00 "
New Kensington-Arnold SD,18,107656303,GeneralFundBalance," $2,985,909.00 "
Greater Johnstown SD,18,108112502,GeneralFundBalance," $2,990,727.00 "
Robert Benjamin Wiley Community CS,18,105252920,GeneralFundBalance," $3,005,015.00 "
Mastery CS-Thomas Campus,18,126510023,GeneralFundBalance," $3,005,154.00 "
Everett Area SD,18,108053003,GeneralFundBalance," $3,015,120.00 "
Crestwood SD,18,118401403,GeneralFundBalance," $3,037,470.00 "
Tussey Mountain SD,18,108058003,GeneralFundBalance," $3,047,404.00 "
Berlin Brothersvalley SD,18,108561003,GeneralFundBalance," $3,056,593.00 "
Interboro SD,18,125235103,GeneralFundBalance," $3,066,173.00 "
Bear Creek Community CS,18,118400001,GeneralFundBalance," $3,110,637.00 "
Millersburg Area SD,18,115226103,GeneralFundBalance," $3,115,637.00 "
MaST Community CS II,18,126513117,GeneralFundBalance," $3,144,995.00 "
Oswayo Valley SD,18,109537504,GeneralFundBalance," $3,160,160.00 "
Lackawanna Trail SD,18,119665003,GeneralFundBalance," $3,168,286.00 "
John B Stetson Charter School,18,133513315,GeneralFundBalance," $3,191,940.00 "
West Phila. Achievement CES,18,126510006,GeneralFundBalance," $3,211,116.00 "
New Castle Area SD,18,104375302,GeneralFundBalance," $3,216,395.00 "
Mastery CS-Gratz Campus,18,126513734,GeneralFundBalance," $3,220,756.00 "
Fort Cherry SD,18,101632403,GeneralFundBalance," $3,220,861.00 "
Elizabeth Forward SD,18,103023153,GeneralFundBalance," $3,231,649.00 "
Derry Area SD,18,107651603,GeneralFundBalance," $3,256,549.00 "
Greencastle-Antrim SD,18,112283003,GeneralFundBalance," $3,310,915.00 "
Mastery CS-Hardy Williams,18,126513290,GeneralFundBalance," $3,327,716.00 "
Shanksville-Stonycreek SD,18,108567404,GeneralFundBalance," $3,342,315.00 "
Montoursville Area SD,18,117415103,GeneralFundBalance," $3,348,852.00 "
Shenandoah Valley SD,18,129547203,GeneralFundBalance," $3,383,857.00 "
Jamestown Area SD,18,104433604,GeneralFundBalance," $3,397,076.00 "
Lehigh Career & Technical Institute,18,121393007,GeneralFundBalance," $3,398,362.00 "
Midland Borough SD,18,127045303,GeneralFundBalance," $3,413,084.00 "
Pennsylvania Distance Learning CS,18,115220003,GeneralFundBalance," $3,456,506.00 "
Upper Bucks County Technical School,18,122099007,GeneralFundBalance," $3,459,103.00 "
Bucks County Montessori CS,18,122093460,GeneralFundBalance," $3,520,841.00 "
Upper Adams SD,18,112018523,GeneralFundBalance," $3,533,659.00 "
Community Academy of Philadelphia CS,18,126512840,GeneralFundBalance," $3,545,331.00 "
Schuylkill Valley SD,18,114067503,GeneralFundBalance," $3,554,934.00 "
Elk Lake SD,18,119582503,GeneralFundBalance," $3,556,100.00 "
Saint Clair Area SD,18,129546803,GeneralFundBalance," $3,573,921.00 "
Pen Argyl Area SD,18,120485603,GeneralFundBalance," $3,613,320.00 "
Northwest Area SD,18,118406003,GeneralFundBalance," $3,620,970.00 "
Roberto Clemente CS,18,121393330,GeneralFundBalance," $3,650,631.00 "
Wyoming Area SD,18,118409203,GeneralFundBalance," $3,655,491.00 "
Forest City Regional SD,18,119583003,GeneralFundBalance," $3,678,949.00 "
Montrose Area SD,18,119584503,GeneralFundBalance," $3,685,004.00 "
Lincoln Leadership Academy Charter School,18,175390169,GeneralFundBalance," $3,686,335.00 "
West Mifflin Area SD,18,103029603,GeneralFundBalance," $3,699,552.00 "
City CHS,18,102020001,GeneralFundBalance," $3,702,023.00 "
Executive Education Academy Charter School,18,121398065,GeneralFundBalance," $3,708,506.00 "
Renaissance Academy CS,18,124153350,GeneralFundBalance," $3,717,390.00 "
Lehigh Valley Academy Regional CS,18,120480002,GeneralFundBalance," $3,722,242.00 "
Lincoln CS,18,112673500,GeneralFundBalance," $3,728,392.00 "
Juniata Valley SD,18,111312804,GeneralFundBalance," $3,743,654.00 "
Greenville Area SD,18,104432803,GeneralFundBalance," $3,770,272.00 "
Central Fulton SD,18,111291304,GeneralFundBalance," $3,812,911.00 "
Trinity Area SD,18,101638003,GeneralFundBalance," $3,829,532.00 "
Oley Valley SD,18,114066503,GeneralFundBalance," $3,836,203.00 "
Mars Area SD,18,104105003,GeneralFundBalance," $3,836,273.00 "
Waynesboro Area SD,18,112289003,GeneralFundBalance," $3,860,328.00 "
Riverview SD,18,103028203,GeneralFundBalance," $3,869,721.00 "
Greater Latrobe SD,18,107653102,GeneralFundBalance," $3,873,404.00 "
Dunmore SD,18,119352203,GeneralFundBalance," $3,923,009.00 "
West Middlesex Area SD,18,104437503,GeneralFundBalance," $3,963,835.00 "
Ridgway Area SD,18,109246003,GeneralFundBalance," $3,967,176.00 "
Eastern Center for Arts & Technology,18,123463507,GeneralFundBalance," $3,987,442.00 "
Wyalusing Area SD,18,117089003,GeneralFundBalance," $4,088,049.00 "
Reynolds SD,18,104435303,GeneralFundBalance," $4,107,674.00 "
Dallas SD,18,118401603,GeneralFundBalance," $4,121,345.00 "
Lakeland SD,18,119354603,GeneralFundBalance," $4,149,855.00 "
Chester Charter Scholars Academy CS,18,125236827,GeneralFundBalance," $4,161,556.00 "
Line Mountain SD,18,116493503,GeneralFundBalance," $4,187,555.00 "
Bedford Area SD,18,108051003,GeneralFundBalance," $4,189,999.00 "
Minersville Area SD,18,129544703,GeneralFundBalance," $4,200,827.00 "
Bellwood-Antis SD,18,108071003,GeneralFundBalance," $4,226,493.00 "
Farrell Area SD,18,104432503,GeneralFundBalance," $4,235,421.00 "
Tulpehocken Area SD,18,114068003,GeneralFundBalance," $4,246,386.00 "
Penns Manor Area SD,18,128326303,GeneralFundBalance," $4,255,792.00 "
Mahanoy Area SD,18,129544503,GeneralFundBalance," $4,265,996.00 "
Eastern York SD,18,112672203,GeneralFundBalance," $4,268,947.00 "
McGuffey SD,18,101633903,GeneralFundBalance," $4,273,173.00 "
Mid Valley SD,18,119355503,GeneralFundBalance," $4,303,527.00 "
Greater Nanticoke Area SD,18,118402603,GeneralFundBalance," $4,309,024.00 "
Greensburg Salem SD,18,107653203,GeneralFundBalance," $4,318,158.00 "
Connellsville Area SD,18,101261302,GeneralFundBalance," $4,327,573.00 "
Penns Valley Area SD,18,110147003,GeneralFundBalance," $4,329,330.00 "
Christopher Columbus CS,18,126513160,GeneralFundBalance," $4,332,650.00 "
Cranberry Area SD,18,106611303,GeneralFundBalance," $4,349,752.00 "
Salisbury Township SD,18,121395603,GeneralFundBalance," $4,356,673.00 "
Union Area SD,18,104377003,GeneralFundBalance," $4,363,816.00 "
Blacklick Valley SD,18,108110603,GeneralFundBalance," $4,365,582.00 "
Keystone SD,18,106166503,GeneralFundBalance," $4,425,054.00 "
Annville-Cleona SD,18,113380303,GeneralFundBalance," $4,426,446.00 "
Beaver Area SD,18,127041203,GeneralFundBalance," $4,466,608.00 "
Smethport Area SD,18,109427503,GeneralFundBalance," $4,471,713.00 "
Lower Moreland Township SD,18,123464603,GeneralFundBalance," $4,485,531.00 "
Clarion-Limestone Area SD,18,106161703,GeneralFundBalance," $4,494,064.00 "
Antietam SD,18,114060503,GeneralFundBalance," $4,552,375.00 "
Towanda Area SD,18,117086503,GeneralFundBalance," $4,556,964.00 "
Huntingdon Area SD,18,111312503,GeneralFundBalance," $4,569,374.00 "
Rockwood Area SD,18,108566303,GeneralFundBalance," $4,602,372.00 "
Dr Robert Ketterer CS Inc,18,107653040,GeneralFundBalance," $4,612,275.00 "
Canon-McMillan SD,18,101631703,GeneralFundBalance," $4,625,190.00 "
Wilkes-Barre Area SD,18,118408852,GeneralFundBalance," $4,637,229.00 "
Blackhawk SD,18,127041603,GeneralFundBalance," $4,654,862.00 "
Duquesne City SD,18,103022503,GeneralFundBalance," $4,664,342.00 "
Homer-Center SD,18,128323303,GeneralFundBalance," $4,714,283.00 "
Tunkhannock Area SD,18,118667503,GeneralFundBalance," $4,718,946.00 "
Canton Area SD,18,117081003,GeneralFundBalance," $4,724,567.00 "
New Brighton Area SD,18,127045653,GeneralFundBalance," $4,726,332.00 "
Forbes Road SD,18,111292304,GeneralFundBalance," $4,738,484.00 "
Elizabethtown Area SD,18,113362403,GeneralFundBalance," $4,780,371.00 "
Fairview SD,18,105253303,GeneralFundBalance," $4,788,825.00 "
Lake-Lehman SD,18,118403903,GeneralFundBalance," $4,791,050.00 "
Northeast Bradford SD,18,117083004,GeneralFundBalance," $4,800,761.00 "
Albert Gallatin Area SD,18,101260303,GeneralFundBalance," $4,811,781.00 "
Carmichaels Area SD,18,101301303,GeneralFundBalance," $4,817,840.00 "
Conrad Weiser Area SD,18,114061103,GeneralFundBalance," $4,846,078.00 "
Fleetwood Area SD,18,114062503,GeneralFundBalance," $4,849,560.00 "
East Lycoming SD,18,117412003,GeneralFundBalance," $4,857,147.00 "
Burrell SD,18,107650703,GeneralFundBalance," $4,872,375.00 "
Northern Lebanon SD,18,113385003,GeneralFundBalance," $4,936,338.00 "
Ellwood City Area SD,18,104372003,GeneralFundBalance," $4,946,868.00 "
Claysburg-Kimmel SD,18,108071504,GeneralFundBalance," $4,987,848.00 "
Tamaqua Area SD,18,129547603,GeneralFundBalance," $4,999,214.00 "
First Philadelphia Preparatory Charter School,18,100510000,GeneralFundBalance," $5,023,248.00 "
Big Beaver Falls Area SD,18,127041503,GeneralFundBalance," $5,034,933.00 "
Northern Bedford County SD,18,108056004,GeneralFundBalance," $5,051,939.00 "
Avonworth SD,18,103020753,GeneralFundBalance," $5,054,017.00 "
The Philadelphia CS for Arts and Sciences at HR Edmunds,18,126515691,GeneralFundBalance," $5,090,927.00 "
Portage Area SD,18,108116303,GeneralFundBalance," $5,099,743.00 "
Mount Union Area SD,18,111316003,GeneralFundBalance," $5,108,004.00 "
Tacony Academy Charter School,18,192518422,GeneralFundBalance," $5,110,784.00 "
21st Century Cyber CS,18,124150002,GeneralFundBalance," $5,134,309.00 "
South Side Area SD,18,127047404,GeneralFundBalance," $5,137,926.00 "
Leechburg Area SD,18,128034503,GeneralFundBalance," $5,141,286.00 "
Brentwood Borough SD,18,103021453,GeneralFundBalance," $5,146,558.00 "
Upper Saint Clair SD,18,103029203,GeneralFundBalance," $5,158,811.00 "
Ringgold SD,18,101637002,GeneralFundBalance," $5,220,822.00 "
Windber Area SD,18,108569103,GeneralFundBalance," $5,272,916.00 "
Reach Cyber CS,18,115227871,GeneralFundBalance," $5,323,149.00 "
Carbon Career & Technical Institute,18,121131507,GeneralFundBalance," $5,329,257.00 "
Neshannock Township SD,18,104375203,GeneralFundBalance," $5,386,122.00 "
Millville Area SD,18,116195004,GeneralFundBalance," $5,386,852.00 "
Independence CS,18,126513510,GeneralFundBalance," $5,405,644.00 "
Lincoln Park Performing Arts CS,18,127040002,GeneralFundBalance," $5,449,474.00 "
Susquehanna Community SD,18,119586503,GeneralFundBalance," $5,463,992.00 "
Norwin SD,18,107656502,GeneralFundBalance," $5,485,119.00 "
Coudersport Area SD,18,109531304,GeneralFundBalance," $5,506,518.00 "
South Middleton SD,18,115218303,GeneralFundBalance," $5,519,591.00 "
McKeesport Area SD,18,103026002,GeneralFundBalance," $5,532,490.00 "
Forest Hills SD,18,108112203,GeneralFundBalance," $5,590,127.00 "
Northern Cambria SD,18,108114503,GeneralFundBalance," $5,598,901.00 "
Milton Area SD,18,116495003,GeneralFundBalance," $5,634,686.00 "
Souderton Area SD,18,123467103,GeneralFundBalance," $5,707,453.00 "
Moon Area SD,18,103026343,GeneralFundBalance," $5,715,218.00 "
Union City Area SD,18,105259103,GeneralFundBalance," $5,738,819.00 "
Sugar Valley Rural CS,18,101833400,GeneralFundBalance," $5,806,650.00 "
Chartiers-Houston SD,18,101631903,GeneralFundBalance," $5,812,800.00 "
Wilmington Area SD,18,104378003,GeneralFundBalance," $5,842,702.00 "
Kutztown Area SD,18,114064003,GeneralFundBalance," $5,850,449.00 "
Camp Hill SD,18,115211003,GeneralFundBalance," $5,904,562.00 "
Meyersdale Area SD,18,108565203,GeneralFundBalance," $5,910,335.00 "
Conemaugh Township Area SD,18,108561803,GeneralFundBalance," $5,918,392.00 "
Westmont Hilltop SD,18,108118503,GeneralFundBalance," $5,941,612.00 "
Montgomery Area SD,18,117415004,GeneralFundBalance," $5,944,254.00 "
Solanco SD,18,113367003,GeneralFundBalance," $5,958,416.00 "
Corry Area SD,18,105251453,GeneralFundBalance," $5,963,500.00 "
Jersey Shore Area SD,18,117414003,GeneralFundBalance," $5,976,338.00 "
Central Greene SD,18,101301403,GeneralFundBalance," $5,978,374.00 "
Titusville Area SD,18,106617203,GeneralFundBalance," $5,993,086.00 "
Moniteau SD,18,104105353,GeneralFundBalance," $6,002,258.00 "
Upper Moreland Township SD,18,123468503,GeneralFundBalance," $6,040,331.00 "
Williams Valley SD,18,129548803,GeneralFundBalance," $6,045,315.00 "
South Allegheny SD,18,103028653,GeneralFundBalance," $6,079,110.00 "
Redbank Valley SD,18,106168003,GeneralFundBalance," $6,100,936.00 "
Northern York County SD,18,115674603,GeneralFundBalance," $6,160,951.00 "
Philipsburg-Osceola Area SD,18,110177003,GeneralFundBalance," $6,182,078.00 "
