,school number,total enrollment,low income enrollment,percent of enrollment from low income families
2814,2233,851,511,60.0%
2815,2234,362,162,44.8%
2816,2238,591,324,54.8%
2817,5330,636,256,40.3%
2818,5331,642,306,47.7%
2819,2243,"1,350",525,38.9%
2820,6446,261,142,54.4%
2821,6838,146,79,54.1%
2822,1327,227,122,53.7%
2823,4075,250,115,46.0%
2824,5095,336,163,48.5%
2825,4079,436,169,38.8%
2826,4080,492,201,40.9%
2827,7760,532,100,18.8%
2828,5366,425,107,25.2%
2829,6895,770,192,24.9%
2830,509,"1,083",228,21.1%
2831,5367,541,170,31.4%
2832,6599,538,249,46.3%
2833,1566,502,231,46.0%
2834,1452,953,130,13.6%
2835,1392,441,67,15.2%
2836,1395,405,69,17.0%
2837,1456,476,52,10.9%
2838,1454,532,109,20.5%
2839,4812,554,110,19.9%
2840,6910,562,106,18.9%
2841,5137,883,128,14.5%
2842,1457,524,48,9.2%
2843,4813,510,56,11.0%
2844,7324,580,84,14.5%
2845,1451,969,114,11.8%
2846,7894,"1,284",168,13.1%
2847,6734,"1,245",180,14.5%
2848,1453,"1,220",156,12.8%
2849,1458,440,64,14.5%
2850,8353,360,167,46.4%
2851,7136,188,71,37.8%
2852,7496,105,45,42.9%
2853,516,299,33,11.0%
2854,7382,574,127,22.1%
2855,519,444,59,13.3%
2856,4867,674,130,19.3%
2857,523,889,144,16.2%
2858,6803,246,86,35.0%
2859,7307,198,64,32.3%
2860,6129,458,142,31.0%
2861,528,230,113,49.1%
2862,532,360,205,56.9%
2863,526,204,112,54.9%
2864,536,"1,031",543,52.7%
2865,535,"1,007",576,57.2%
2866,7548,"1,071",990,92.4%
2867,6344,307,147,47.9%
2868,3594,425,171,40.2%
2869,4920,424,181,42.7%
2870,3597,572,277,48.4%
2871,3596,778,274,35.2%
2872,7722,699,699,100.0%
2873,1741,523,145,27.7%
2874,1732,"1,252",399,31.9%
2875,7395,694,202,29.1%
2876,4588,223,42,18.8%
2877,4583,463,113,24.4%
2878,1736,480,148,30.8%
2879,1716,589,259,44.0%
2880,1735,182,61,33.5%
2881,8276,607,235,38.7%
2882,4585,349,169,48.4%
2883,4704,"1,152",249,21.6%
2884,7332,599,202,33.7%
2885,1738,199,73,36.7%
2886,1734,394,222,56.3%
2887,5059,527,344,65.3%
2888,4625,473,256,54.1%
2889,4629,463,254,54.9%
2890,8350,443,223,50.3%
2891,6705,887,376,42.4%
2892,7286,761,390,51.2%
2893,6609,495,293,59.2%
2894,715,346,154,44.5%
2895,719,390,163,41.8%
2896,4959,536,169,31.5%
2897,8173,554,296,53.4%
2898,6704,630,320,50.8%
2899,7341,419,235,56.1%
2900,4311,302,157,52.0%
2901,1290,651,228,35.0%
2902,8379,662,187,28.2%
2903,0,248,133,53.6%
2904,6983,553,271,49.0%
2905,6841,596,338,56.7%
2906,2848,"1,437",708,49.3%
2907,5241,"1,036",559,54.0%
2908,8048,672,383,57.0%
2909,7907,429,226,52.7%
2910,6632,927,533,57.5%
2911,5152,660,580,87.9%
2912,2995,563,483,85.8%
2913,6924,939,775,82.5%
2914,3009,901,717,79.6%
2915,3008,911,799,87.7%
2916,6923,795,693,87.2%
2917,3007,907,553,61.0%
2918,7492,838,458,54.7%
2919,7497,453,308,68.0%
2920,5106,302,264,87.4%
2921,553,225,195,86.7%
2922,6509,225,138,61.3%
2923,1887,551,346,62.8%
2924,7385,349,243,69.6%
2925,1856,162,121,74.7%
2926,1890,349,252,72.2%
2927,7020,391,307,78.5%
2928,8231,"1,427","1,027",72.0%
2929,7918,730,580,79.5%
2930,1974,371,216,58.2%
2931,8018,437,354,81.0%
2932,7357,573,322,56.2%
2933,3914,440,232,52.7%
2934,950,263,142,54.0%
2935,951,214,93,43.5%
2936,3057,456,344,75.4%
2937,3073,565,453,80.2%
2938,6367,326,167,51.2%
2939,3058,454,365,80.4%
2940,6861,609,406,66.7%
2941,7061,246,224,91.1%
2942,8273,752,526,69.9%
2943,6368,"1,533",942,61.4%
2944,6963,317,82,25.9%
2945,4865,66,21,31.8%
2946,2721,375,112,29.9%
2947,7352,361,131,36.3%
2948,6773,527,194,36.8%
2949,8234,533,94,17.6%
2950,8233,543,172,31.7%
2951,7436,469,150,32.0%
2952,883,544,156,28.7%
2953,6980,"1,921",555,28.9%
2954,6982,689,256,37.2%
2955,6981,750,191,25.5%
2956,3516,188,111,59.0%
2957,3520,253,59,23.3%
2958,3522,703,317,45.1%
2959,6785,713,371,52.0%
2960,7053,356,231,64.9%
2961,4026,333,135,40.5%
2962,7145,260,121,46.5%
2963,7500,562,265,47.2%
2964,7724,959,768,80.1%
2965,6470,411,69,16.8%
2966,7491,572,122,21.3%
2967,6835,608,215,35.4%
2968,3414,487,72,14.8%
2969,3245,"1,068",220,20.6%
2970,3247,"1,339",286,21.4%
2971,7626,87,19,21.8%
2972,8088,370,287,77.6%
2973,8090,488,381,78.1%
2974,8091,515,221,42.9%
2975,8352,610,473,77.5%
2976,107,"1,601",890,55.6%
2977,7512,76,19,25.0%
2978,8175,681,367,53.9%
2979,1005,593,288,48.6%
2980,7273,542,253,46.7%
2981,2875,169,61,36.1%
2982,2874,459,236,51.4%
2983,6390,"1,097",470,42.8%
2984,6392,172,72,41.9%
2985,2878,570,264,46.3%
2986,2917,206,161,78.2%
2987,8243,"1,152",965,83.8%
2988,2918,124,75,60.5%
2989,6986,"1,133",711,62.8%
2990,6391,"1,215",662,54.5%
2991,885,280,99,35.4%
2992,887,960,379,39.5%
2993,886,683,236,34.6%
2994,8131,597,382,64.0%
2995,8237,495,369,74.5%
2996,8238,673,513,76.2%
2997,8239,757,618,81.6%
2998,8240,615,513,83.4%
2999,8291,578,471,81.5%
3000,8241,543,442,81.4%
3001,8242,640,546,85.3%
3002,4647,"1,113",790,71.0%
3003,5168,"1,678",911,54.3%
3004,4648,328,122,37.2%
3005,6688,319,106,33.2%
3006,4653,282,82,29.1%
3007,4657,782,257,32.9%
3008,4658,876,220,25.1%
3009,8179,315,111,35.2%
3010,4512,300,145,48.3%
3011,4507,242,124,51.2%
3012,8003,198,110,55.6%
3013,4508,609,288,47.3%
3014,4735,696,287,41.2%
3015,7584,257,196,76.3%
3016,7841,355,102,28.7%
3017,8337,129,125,96.9%
3018,8156,297,186,62.6%
3019,7513,264,257,97.3%
